proID	geneName	Rep1_t=0	Rep1_t=1	Rep1_t=2	Rep1_t=4	Rep1_t=8	Rep1_t=16	Rep1_t=32	Rep2_t=0	Rep2_t=1	Rep2_t=2	Rep2_t=4	Rep2_t=8	Rep2_t=16	Rep2_t=32	Median_4	Median_8	c1_k10	c2_k10	c2_k20	c2_k12	#dataPts	c1_AICp	c1_RSS	c2_AICp	c2_RSS	AIC.recommendation	c1_aveLife	c1_thalf	c2_aveLife	c2_thalf.pulse.	c2_thalf.ss.	X.deg.fr.comp1.2comp.	X.deg.fr.comp2.2comp.	ss..comp1.2comp.	ss..comp2.2comp.	Median_deltascore	def
P26358	DNMT1	1	0.981895619	0.822757544	0.739372581	0.494217463	0.366432353	0.127868185	1	0.907873291	0.891134786	0.61446412	0.584342345	NA	NA	0.67691835	0.539279904	0.066004873	0.1126607	0.059023497	0.297227312	12	0.847492776	0.001504951	0.152507224	0.00088732	1	15.15039659	21.85740203	14.72535261	9.4	11.3	0.274857269	0.725142731	0.165679616	0.834320384	0.081444349	ED
Q15032-2	R3HDM1	1	NA	NA	0.629785889	0.53874193	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.629785889	0.53874193	0.084970631	2.680459089	0.03903662	1.696026068	3	1	0.001179177	NA	3.36E-13	1	11.76877223	16.97874933	10.15587879	9.9	17.4	0.612468452	0.387531548	0.02249868	0.97750132	0.153116068	ED
Q6UW02	CYP20A1	1	0.652339058	0.436012867	0.870404631	0.537845446	0.803243668	0.497156855	NA	NA	NA	NA	NA	NA	NA	0.870404631	0.537845446	0.024522165	2.616858481	0.003604497	1.176009141	7	0.979349389	0.026701843	0.020650611	0.009874518	1	40.77943331	58.8322862	86.28343454	66.5	186.9	0.689941949	0.310058051	0.003055659	0.996944341	-0.171294935	ED
Q9BV86	NTMT1	1	NA	NA	0.639184785	0.536951941	0.366451644	0.241680017	NA	NA	NA	NA	NA	NA	NA	0.639184785	0.536951941	0.050199803	2.69849849	0.034500431	1.490744895	5	0.999955611	0.006954808	4.44E-05	0.00049201	1	19.92039695	28.73905789	10.5530886	9.8	19.7	0.644149371	0.355850629	0.022619595	0.977380405	0.136638346	ED
Q9UFC0	LRWD1	1	0.760944537	0.512593722	0.712115724	0.536818171	0.48234696	0.300768299	NA	NA	NA	NA	NA	NA	NA	0.712115724	0.536818171	0.042531358	0.964375558	0.02396499	0.874511253	7	0.922976884	0.014261662	0.077023116	0.002402998	1	23.51206382	33.92073788	20.38798673	12.1	28.3	0.524434431	0.475565569	0.026672926	0.973327074	0.028466925	ED
Q96S55-2	WRNIP1	1	1.097982157	0.742769079	0.772801593	0.535129504	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.772801593	0.535129504	0.076872586	0.000135827	0.08063297	1.825892505	5	0.99999833	0.001970136	1.67E-06	0.001922331	1	13.00853853	18.76735403	12.94858897	8.9	8.6	7.44E-05	0.999925616	0.042293151	0.957706849	-0.054890314	ED
C9JKF1	SAMD9	1	NA	NA	0.64224518	0.534879439	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.64224518	0.534879439	0.084710648	2.646015112	0.045732874	1.936350304	3	1	0.000849071	NA	2.38E-13	1	11.80489137	17.03085823	9.458094821	9.5	14.9	0.577434332	0.422565668	0.023073136	0.976926864	0.129928195	ED
H0Y966	CEP192	1	NA	NA	0.635800297	0.532748015	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.635800297	0.532748015	0.085614212	2.662767541	0.044209549	1.846772679	3	1	0.000958087	NA	1.57E-13	1	11.68030376	16.85111631	9.485038479	9.4	15.4	0.590474286	0.409525714	0.023379146	0.976620854	0.138017396	ED
B4DQ51	ACADSB	1	NA	NA	0.660597695	0.532221671	NA	NA	1	1.269654133	0.767544657	NA	NA	NA	NA	0.660597695	0.532221671	0.082286769	3.07E-05	0.089044565	1.363502679	6	0.999410996	0.00380756	0.000589004	0.003649709	1	12.15262204	17.53252755	11.96346749	8.2	7.8	2.25E-05	0.999977476	0.061302354	0.938697646	0.099262654	ED
Q7LGA3	HS2ST1	1	1.029842948	0.758357171	0.846538415	0.532046454	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.846538415	0.532046454	0.073392823	0.042781631	0.152026885	0.109937599	5	0.999998215	0.001715123	1.78E-06	0.001586822	1	13.62531047	19.65716784	11.28309626	8.8	7	0.280132575	0.719867425	0.580333956	0.419666044	-0.148912539	ED
Q9BSH4	TACO1	1	NA	NA	0.598199328	0.53129135	0.471085885	0.369754249	NA	NA	NA	NA	NA	NA	NA	0.598199328	0.53129135	0.037496798	2.722938542	0.016493697	1.13544246	5	0.998869858	0.011628804	0.001130142	6.17E-05	1	26.66894361	38.47515269	18.10111364	13.2	41.4	0.705720493	0.294279507	0.014318239	0.985681761	0.197608893	ED
Q9H078-2	CLPB	1	1.929365524	0.60310811	0.675848948	0.541857872	NA	NA	1	0.70378157	0.856339828	0.697899216	0.520201581	NA	NA	0.686874082	0.531029726	0.08324575	0.159071778	0.082012022	3.114796421	10	0.977154006	0.014002803	0.022845994	0.014035712	1	12.01262533	17.33055499	11.9063296	8.4	8.4	0.048588327	0.951411673	0.025654344	0.974345656	0.059135651	ED
Q96E11-3	MRRF	1	NA	NA	0.599497671	0.530300911	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.599497671	0.530300911	0.089014227	2.714208778	0.030662661	1.377176477	3	1	0.001902881	NA	3.23E-13	1	11.23415922	16.2074658	11.2220658	9.9	22.1	0.66339604	0.33660396	0.021779947	0.978220053	0.194507851	ED
Q5JSZ5	PRRC2B	1	0.998648553	0.699496811	0.662419854	0.557080697	NA	NA	1	0.923083879	0.808138076	0.682756663	0.503386621	0.308218916	NA	0.672588258	0.530233659	0.078400852	0.152234301	0.062838286	0.409590257	11	0.866546546	0.001284256	0.133453454	0.000712209	1	12.75496343	18.40152248	13.38169352	8.5	10.6	0.270964127	0.729035873	0.133011197	0.866988803	0.079403186	ED
Q9H1I8	ASCC2	1	NA	NA	0.644082753	0.529996262	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.644082753	0.529996262	0.085484936	2.626422414	0.048739799	2.025672889	3	1	0.000754581	NA	1.19E-13	1	11.69796749	16.87659969	9.148772426	9.2	13.9	0.564567629	0.435432371	0.02349571	0.97650429	0.1224854	ED
Q6AI08	HEATR6	1	0.898698177	0.794669745	0.606988982	0.529735673	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.606988982	0.529735673	0.089958363	0.160998779	5.20E-05	0.122872452	5	0.999985195	0.001105844	1.48E-05	0.000188313	1	11.1162538	16.03736423	8325.497486	9.8	2500.8	0.567154264	0.432845736	0.000423125	0.999576875	0.181556076	ED
O14936-3	CASK	1	1.003179675	0.762755639	0.76206398	0.529345268	0.681824761	0.429962165	NA	NA	NA	NA	NA	NA	NA	0.76206398	0.529345268	0.029195492	0.149415075	0.013472792	0.260661307	7	0.981026082	0.006667236	0.018973918	0.002590358	1	34.25186385	49.41499412	49.61816377	24.9	50.2	0.364359132	0.635640868	0.049146722	0.950853278	-0.046332426	ED
Q8WVY7	UBLCP1	1	0.877147449	0.731692326	0.683036785	0.528782365	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.683036785	0.528782365	0.086801452	0.266567267	0.054788643	0.662732635	5	0.999982201	0.000967789	1.78E-05	0.000142229	1	11.52054456	16.6206325	14.09250982	9.1	12.3	0.286847407	0.713152593	0.076358214	0.923641786	0.062617393	ED
O14657	TOR1B	1	NA	NA	0.653217791	0.528393364	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.653217791	0.528393364	0.085083661	2.572873296	0.053017802	2.238017179	3	1	0.000574634	NA	8.50E-14	1	11.75313791	16.95619378	8.982237389	9	12.8	0.534801885	0.465198115	0.02314142	0.97685858	0.106887549	ED
Q7Z3E5-2	ARMC9	1	0.958515047	0.666494277	0.577831394	0.414169939	NA	NA	1	0.737753282	0.891288456	0.696075324	0.640719014	NA	NA	0.636953359	0.527444477	0.092025674	0.199411456	0.040194005	0.301607261	10	0.959773039	0.004521624	0.040226961	0.003588502	1	10.86653274	15.67709289	16.97299314	8.7	16.2	0.398011989	0.601988011	0.117594664	0.882405336	0.131203008	ED
A8MVZ6	BICD1	1	NA	NA	0.656492168	0.527224393	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.656492168	0.527224393	0.085055129	2.551233405	0.054821489	2.333938227	3	1	0.000510841	NA	6.58E-14	1	11.75708055	16.96188181	8.919526805	9	12.4	0.522240281	0.477759719	0.022949771	0.977050229	0.100780001	ED
Q96RE7	NACC1	1	1.079763603	0.887927473	0.652583845	0.478381145	NA	NA	1	1.093742722	1.137869324	0.689829898	0.574057306	NA	NA	0.671206871	0.526219225	0.078497406	3.18E-07	0.103610078	0.558415449	10	0.961303254	0.003187422	0.038696746	0.002570823	1	12.73927442	18.37888803	11.44234569	8.2	7	5.69E-07	0.999999431	0.156504657	0.843495343	0.077659199	ED
Q8WWH5	TRUB1	1	0.943943335	0.728726242	0.626324882	0.486994456	NA	NA	1	1.210166379	0.87216274	0.774027091	0.56541522	0.574598411	0.198436841	0.700175987	0.526204838	0.051452107	0.12500772	0.040948262	0.296407371	12	0.919691656	0.005814106	0.080308344	0.004362341	1	19.43554999	28.03957159	19.54980401	11.8	16.3	0.296637977	0.703362023	0.121380105	0.878619895	0.035391207	ED
F5H2J3	VMP1	1	0.777759806	0.75311546	0.66320386	0.52547264	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.66320386	0.52547264	0.089514819	4.51496296	0.05738397	3.038793382	5	0.999233949	0.001703397	0.000766051	1.23E-05	1	11.17133467	16.11682913	7.142862116	8.9	11.9	0.597710961	0.402289039	0.018533812	0.981466188	0.088944278	ED
E9PAV9	GPATCH4	1	0.911952501	0.696127973	0.678775735	0.523642318	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.678775735	0.523642318	0.088729885	0.236116867	0.048834352	0.480705736	5	0.999994155	0.001477338	5.84E-06	0.000529166	1	11.27015995	16.25940387	15.12731052	9.1	13.7	0.329393725	0.670606275	0.092220312	0.907779688	0.06399128	ED
Q969M3	YIPF5	1	0.853632509	0.622893661	0.650878321	0.523049147	0.624618537	0.442514319	NA	NA	NA	NA	NA	NA	NA	0.650878321	0.523049147	0.030495413	1.890641844	0.015215228	1.367298317	7	0.939535115	0.012672165	0.060464885	0.002476932	1	32.79181663	47.30859124	27.88995521	23.1	45.1	0.580318161	0.419681839	0.011005482	0.988994518	0.105392641	ED
Q13769	THOC5	1	NA	NA	0.617581185	0.521530005	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.617581185	0.521530005	0.089196084	2.687254955	0.042265412	1.667073241	3	1	0.001231094	NA	1.06E-11	1	11.2112545	16.17442127	9.287992207	9	16	0.617145707	0.382854293	0.024726178	0.975273822	0.15645051	ED
Q5D1E8	ZC3H12A	1	NA	NA	0.636652811	0.521431598	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.636652811	0.521431598	0.087694258	2.640349482	0.049912083	1.984821609	3	1	0.000797774	NA	1.22E-13	1	11.40325514	16.45141965	8.814020963	8.8	13.6	0.570865257	0.429134743	0.024530032	0.975469968	0.125942221	ED
Q9HCC0-2	MCCC2	1	0.997699199	0.866617964	0.593959145	0.521324164	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.593959145	0.521324164	0.089217204	0.001224378	0.090720267	3.259778308	5	0.999998371	0.001494087	1.63E-06	0.001486826	1	11.20860054	16.17059241	11.32541068	7.7	7.6	0.000375461	0.999624539	0.027076647	0.972923353	0.195253124	ED
Q5SWX8-4	ODR4	1	NA	NA	0.625975045	0.521109586	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.625975045	0.521109586	0.088601731	2.665898659	0.045837589	1.79897739	3	1	0.001022011	NA	1.45E-15	1	11.28646125	16.28292167	9.014084934	8.9	14.8	0.597082344	0.402917656	0.024846713	0.975153287	0.142547312	ED
Q96JH7	VCPIP1	1	0.85924359	0.6948542	0.769846464	0.520941608	NA	NA	1	0.799232722	0.762655777	NA	NA	NA	NA	0.769846464	0.520941608	0.087877829	0.801857957	0.057589798	1.697563562	8	0.934539806	0.001834967	0.065460194	0.000672333	1	11.37943451	16.41705374	12.1935456	9.4	11.9	0.320817418	0.679182582	0.032811833	0.967188167	-0.064494479	ED
P08651-4	NFIC	1	0.749147066	0.612782717	0.634540336	0.616416936	NA	NA	1	0.904250131	0.697859727	0.680948779	0.422558048	NA	NA	0.657744557	0.519487492	0.095335319	0.472337384	0.046361685	0.750436782	10	0.874010545	0.004685392	0.125989455	0.002268701	1	10.48929202	15.13284958	14.05539396	8.7	14.5	0.386283418	0.613716582	0.058184958	0.941815042	0.091482361	ED
Q13049	TRIM32	1	NA	NA	0.84511882	0.518669397	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.84511882	0.518669397	0.074062764	8.15E-05	0.187259716	0.187179592	3	1	0.001287046	NA	0.000244338	1	13.50206166	19.47935739	10.67799015	8.5	6.1	0.000435234	0.999564766	0.500106992	0.499893008	-0.159966253	ED
Q9BXB4	OSBPL11	1	0.774284453	0.610161	NA	NA	NA	NA	1	NA	NA	0.597289046	0.518121582	NA	NA	0.597289046	0.518121582	0.10077247	0.5141687	0.022689864	0.518453345	6	0.93642579	0.004535572	0.06357421	0.000183635	1	9.923345109	14.31636078	23.09611507	9.9	29.6	0.497925357	0.502074643	0.041929499	0.958070501	0.186581444	ED
Q9UBP6	METTL1	1	0.868305545	0.679989552	0.609354231	0.51806094	0.386837222	0.330744028	NA	NA	NA	NA	NA	NA	NA	0.609354231	0.51806094	0.043045009	1.604089854	0.027809301	1.320376514	7	0.948464719	0.01195218	0.051535281	0.002573441	1	23.23149705	33.51596558	16.57727145	13	24.5	0.548506856	0.451493144	0.020627202	0.979372798	0.166524321	ED
Q96P11	NSUN5	1	0.874183626	0.675843362	0.604315983	0.517894922	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.604315983	0.517894922	0.096429979	0.23834259	0.003641143	0.205838299	5	0.999969654	0.002557698	3.03E-05	0.000245295	1	10.37021904	14.96106358	129.5220842	12.1	187.8	0.536589025	0.463410975	0.017381862	0.982618138	0.174666612	ED
O15397	IPO8	1	0.85664548	0.741430416	0.737297172	0.476969262	NA	NA	1	0.713252464	0.830294258	0.800462715	0.557565692	NA	NA	0.768879944	0.517267477	0.083341719	4.718292307	0.061864222	4.17254578	10	0.934422345	0.002134252	0.065577655	0.001378221	1	11.99879261	17.31059859	7.698580445	9.2	11.1	0.530691512	0.469308488	0.01460988	0.98539012	-0.066777146	ED
Q96FV9	THOC1	1	NA	NA	0.614140464	0.5162818	0.67449118	0.343548329	1	NA	NA	NA	NA	0.499781847	0.594153054	0.614140464	0.5162818	0.028593363	2.719398429	0.009533698	1.158615938	8	0.942424886	0.013321763	0.057575114	0.005226535	1	34.97315065	50.45559101	31.59567735	23.8	72.1	0.701234748	0.298765252	0.008161367	0.991838633	0.156980339	ED
Q09472	EP300	1	0.940416846	0.516845727	NA	NA	NA	NA	1	0.890829474	0.727209618	0.614666696	0.514005593	NA	NA	0.614666696	0.514005593	0.104500071	0.274271137	4.39E-05	0.222406617	8	0.962670157	0.005921637	0.037329843	0.002916075	1	9.569371498	13.8056848	10194.70103	323.3	1429.1	0.552211439	0.447788561	0.000197493	0.999802507	0.15391455	ED
Q9BYG3	NIFK	1	0.904480112	0.796662412	0.799817292	0.513737933	0.577415925	0.356384729	NA	NA	NA	NA	NA	NA	NA	0.799817292	0.513737933	0.035589567	0.132545407	0.01990899	0.219963058	7	0.973197459	0.005185154	0.026802541	0.001646123	1	28.09812186	40.53702107	34.17911842	16.7	33.4	0.376006309	0.623993691	0.082998376	0.917001624	-0.109649038	ED
F5GWT4	WNK1	1	0.971031592	1.001197097	0.686418466	0.569497349	NA	NA	1	0.743868932	0.947769458	0.580731274	0.457198565	NA	NA	0.63357487	0.513347957	0.087495472	0.244756013	0.086345986	4.893206339	10	0.976982597	0.002947854	0.023017403	0.002945754	1	11.42916285	16.48879656	11.22424736	8	8	0.047636786	0.952363214	0.01734011	0.98265989	0.122976409	ED
Q86SQ0-2	PHLDB2	1	0.859124702	0.588076001	0.597868226	0.332187277	NA	NA	1	NA	NA	0.64224518	0.693874907	NA	NA	0.620056703	0.513031092	0.101711991	0.44138911	0.048203437	0.617601303	8	0.984046626	0.0095879	0.015953374	0.007302159	1	9.831682434	14.18411949	13.0429807	7.4	13.8	0.4168018	0.5831982	0.072398759	0.927601241	0.144234935	ED
Q86SZ2	TRAPPC6B	1	1.058984752	0.818518148	NA	NA	0.690756076	0.589108052	1	NA	NA	0.603377915	0.511131031	NA	NA	0.603377915	0.511131031	0.022406769	0.180970126	1.38E-05	0.212774855	8	0.847362955	0.011330773	0.152637045	0.002588872	1	44.6293716	64.38657309	39171.28059	4000	1802.7	0.459612528	0.540387472	6.48E-05	0.999935164	0.169646903	ED
Q9NZ63	C9orf78	1	0.683661391	0.800141664	0.605976357	0.511071259	0.201891822	0.128671551	NA	NA	NA	NA	NA	NA	NA	0.605976357	0.511071259	0.07283221	4.938786903	0.060330861	2.247041518	7	0.985793412	0.011309426	0.014206588	0.005198373	1	13.73018883	19.80847533	5.322324144	7	11.2	0.687295412	0.312704588	0.026146998	0.973853002	0.165291184	ED
Q9Y4R8	TELO2	1	NA	NA	0.652393901	0.510331129	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.652393901	0.510331129	0.088624887	2.496964352	0.061398807	2.505307575	3	1	0.000414302	NA	1.33E-12	1	11.28351229	16.27866722	8.356972276	8.3	11.1	0.499166057	0.500833943	0.023921243	0.976078757	0.090759011	ED
F8WBW1	COMMD2	1	NA	NA	0.614870514	0.509848128	0.438776411	0.331154138	NA	NA	NA	NA	NA	NA	NA	0.614870514	0.509848128	0.041088406	2.630366968	0.020753203	1.160935611	5	0.999821549	0.011101183	0.000178451	0.000257999	1	24.33776565	35.1119738	15.01860307	11.2	32.8	0.693789776	0.306210224	0.017562325	0.982437675	0.149522387	ED
Q9HAV0	GNB4	1	0.922646547	0.669791412	0.731904252	0.508164799	0.440275078	0.208763316	NA	NA	NA	NA	NA	NA	NA	0.731904252	0.508164799	0.051869243	0.257698757	0.040027503	0.516274163	7	0.965634762	0.004780956	0.034365238	0.001310984	1	19.27924788	27.81407531	17.95668212	10.8	16.8	0.33295578	0.66704422	0.071952873	0.928047127	-0.026369161	ED
Q14123-2	PDE1C	1	0.89331088	0.669093102	0.800474261	0.507526451	0.506899868	0.259097592	NA	NA	NA	NA	NA	NA	NA	0.800474261	0.507526451	0.044923821	0.331196517	0.033713854	0.681787801	7	0.980617003	0.005780762	0.019382997	0.002218206	1	22.25990545	32.1142552	20.95074755	13.3	20.1	0.326951277	0.673048723	0.047119183	0.952880817	-0.116552324	ED
Q9UPN9	TRIM33	1	0.98406127	0.82531808	0.711482799	0.506730768	0.418943664	0.18916711	1	1.038285627	0.772160016	NA	NA	NA	NA	0.711482799	0.506730768	0.054659628	0.113018548	0.042556837	0.191118573	10	0.815919196	0.002259751	0.184080804	0.000914691	1	18.29503842	26.3941612	18.05403335	10.2	15.1	0.371603925	0.628396075	0.18211945	0.81788055	0.000516314	ED
Q9Y385	UBE2J1	1	1.021354895	0.81527658	0.586301181	0.506057276	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.586301181	0.506057276	0.093786536	0.134281558	4.23E-05	0.072395065	5	0.999997703	0.001640156	2.30E-06	0.001240101	1	10.66251126	15.38275211	8280.413765	7.7	3434.9	0.649718172	0.350281828	0.000584328	0.999415672	0.193368949	ED
O43633	CHMP2A	1	1.017286975	0.854482118	0.713362253	0.513370744	NA	NA	1	0.747365306	0.867514946	0.589592144	0.492091931	NA	NA	0.651477199	0.502731337	0.09025859	1.223724965	0.083226821	4.823128874	10	0.973968048	0.001616071	0.026031952	0.001535444	1	11.07927792	15.98401931	9.749138817	7.8	8.3	0.202373829	0.797626171	0.016963063	0.983036937	0.084663194	ED
Q70CQ2-3	USP34	1	NA	NA	0.625392851	0.500958184	NA	NA	1	0.685315619	0.538440673	NA	NA	NA	NA	0.625392851	0.500958184	0.106157574	1.07359568	0.021701413	0.77252798	6	0.979893392	0.008370012	0.020106608	0.000752455	1	9.419959053	13.59012821	19.8242676	9.5	31.2	0.581540502	0.418459498	0.027323861	0.972676139	0.123758942	ED
O43929	ORC4	1	0.88222607	0.645985626	0.678447003	0.500492754	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.678447003	0.500492754	0.095157127	0.356599599	0.052955112	0.675760297	5	0.999994567	0.002511543	5.43E-06	0.000953745	1	10.50893432	15.16118743	13.32965591	8.3	12.7	0.345421786	0.654578214	0.072669126	0.927330874	0.041867833	ED
Q96FJ0	STAMBPL1	1	0.835671779	0.625321387	0.667748157	0.498909039	0.538841073	0.303158188	NA	NA	NA	NA	NA	NA	NA	0.667748157	0.498909039	0.041305413	0.44066915	0.023752247	0.56548504	7	0.909694714	0.010161506	0.090305286	0.001550468	1	24.20990183	34.92750531	24.65590663	13	28.5	0.437973776	0.562026224	0.040310156	0.959689844	0.056178444	ED
Q14344	GNA13	1	0.833596249	0.716938322	0.714924665	0.497488411	0.52901269	0.327805627	1	1.323070723	0.946496682	NA	NA	NA	NA	0.714924665	0.497488411	0.039039353	0.111523882	0.01930631	0.137895332	10	0.923353403	0.007294827	0.076646597	0.004404771	1	25.61517889	36.95489156	32.64584399	13.1	33.3	0.447134284	0.552865716	0.122812393	0.877187607	-0.013513403	ED
Q7Z5L9-2	IRF2BP2	1	NA	NA	0.632094749	0.479623417	NA	NA	1	0.873486803	0.825706997	0.664328436	0.514082544	NA	NA	0.648211592	0.49685298	0.092061056	0.12757965	0.000444962	0.064923423	8	0.921908667	0.000396699	0.078091333	0.000132175	1	10.86235635	15.67106764	763.1457022	7.8	1547.6	0.662740849	0.337259151	0.006806986	0.993193014	0.083807549	ED
Q9UIQ6-3	LNPEP	1	0.839276937	0.619705812	0.650123169	0.452908598	NA	NA	1	0.990979364	0.857251193	0.695037374	0.540617701	NA	NA	0.672580272	0.496763149	0.093433765	0.193325331	0.064801031	0.482958409	10	0.961109862	0.002316123	0.038890138	0.001864203	1	10.70276899	15.44083175	12.4991077	7.9	10.3	0.285864231	0.714135769	0.118301988	0.881698012	0.046812847	ED
P46100-4	ATRX	1	NA	NA	0.670480178	0.494954433	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.670480178	0.494954433	0.090317014	1.74225738	0.075881903	3.345857152	3	1	0.000116446	NA	3.30E-14	1	11.07211091	15.97367951	8.862409114	7.9	9	0.342417092	0.657582908	0.022176414	0.977823586	0.048116352	ED
Q9BTY7	FAM203A	1	0.802055643	0.728933168	0.704498197	0.494633439	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.704498197	0.494633439	0.092770685	3.971927291	0.06675417	3.43077102	5	0.999984873	0.001331362	1.51E-05	0.000222846	1	10.77926714	15.55119525	7.077704034	8.2	10.2	0.536551285	0.463448715	0.019086116	0.980913884	-0.001699652	ED
Q9NT62	ATG3	1	NA	NA	0.579738108	0.489885555	0.466200244	0.406900525	NA	NA	NA	NA	NA	NA	NA	0.579738108	0.489885555	0.035936459	0.252549333	0.007186251	0.208987763	5	0.993290562	0.016635412	0.006709438	2.11E-05	1	27.82689318	40.1457208	65.17701823	7.8	93.9	0.547191841	0.452808159	0.0332429	0.9667571	0.188387077	ED
Q9UKF6	CPSF3	1	0.903033137	0.673828079	0.61018366	0.468737902	NA	NA	1	0.84719565	0.823984763	0.73093708	0.508304564	NA	NA	0.67056037	0.488521233	0.094996274	0.251095958	0.071565411	0.772323546	10	0.933250618	0.001346462	0.066749382	0.000862924	1	10.52672866	15.18685924	11.52201529	7.7	9.5	0.245349983	0.754650017	0.084804298	0.915195702	0.041455372	ED
P63096	GNAI1	1	0.987412764	0.734228768	0.712817777	0.487692525	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.712817777	0.487692525	0.090931945	0.120286658	0.080662817	0.447769944	5	0.999998267	0.00086744	1.73E-06	0.000821885	1	10.99723535	15.8656569	11.53253388	7.8	8.4	0.211751184	0.788248816	0.152645375	0.847354625	-0.020505608	ED
Q7Z4H3-2	HDDC2	1	0.847043337	0.612023021	0.577384848	0.487655734	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.577384848	0.487655734	0.106942632	0.334143584	0.018261321	0.305174538	5	0.999977987	0.00429682	2.20E-05	0.000532751	1	9.35080781	13.49036406	27.70377504	7.1	36.4	0.522656206	0.477343794	0.056460411	0.943539589	0.190173461	ED
F5GX82	FRYL	1	NA	NA	0.57753362	0.486298384	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.57753362	0.486298384	0.099542719	2.716939244	0.042986655	1.41916731	3	1	0.001787567	NA	1.80E-13	1	10.0459382	14.49322522	8.223709088	7.4	15.7	0.656883281	0.343116719	0.02939954	0.97060046	0.18852218	ED
Q9BRT6	LLPH	1	0.835016218	0.804461667	0.577285709	0.483316965	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.577285709	0.483316965	0.101527066	0.172930593	7.81E-05	0.107443565	5	0.99999042	0.001290192	9.58E-06	0.000311225	1	9.849590266	14.20995503	4907.379707	6.9	2532.2	0.616785064	0.383214936	0.000726796	0.999273204	0.185876673	ED
Q9UQ13-2	SHOC2	1	0.86117019	0.76261968	0.788090425	0.482271293	NA	NA	1	0.853257302	0.732777036	NA	NA	NA	NA	0.788090425	0.482271293	0.091761489	0.802903964	0.07415112	2.428193987	8	0.977141716	0.001139426	0.022858284	0.000722419	1	10.89781796	15.72222793	10.44430067	8.2	9.3	0.24849261	0.75150739	0.029632651	0.970367349	-0.126481794	ED
Q6P275	STAG1	1	0.867143439	0.561083528	0.645566814	0.481768103	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.645566814	0.481768103	0.104601966	0.452123397	0.039689945	0.554809213	5	0.99999449	0.005623752	5.51E-06	0.002111551	1	9.560049732	13.79223634	14.87545774	7.6	16.7	0.449010582	0.550989418	0.066761987	0.933238013	0.072480369	ED
