Rep1_t=0	Rep1_t=1	Rep1_t=2	Rep1_t=4	Rep1_t=8	Rep1_t=16	Rep1_t=32	Rep2_t=0	Rep2_t=1	Rep2_t=2	Rep2_t=4	Rep2_t=8	Rep2_t=16	Rep2_t=32	Rep3_t=0	Rep3_t=1	Rep3_t=2	Rep3_t=4	Rep3_t=8	Rep3_t=16	Rep3_t=32	Rep4_t=0	Rep4_t=1	Rep4_t=2	Rep4_t=4	Rep4_t=8	Rep4_t=16	Rep4_t=32	Median_4	Median_8	c1_k10	c2_k10	c2_k20	c2_k12	#dataPts	c1_AICp	c1_RSS	c2_AICp	c2_RSS	AIC.recommendation	c1_aveLife	c1_thalf	c2_aveLife	c2_thalf.pulse.	c2_thalf.ss.	X.deg.fr.comp1.2comp.	X.deg.fr.comp2.2comp.	ss..comp1.2comp.	ss..comp2.2comp.	Median_deltascore	Rel. abund	def	proID	geneName
1	0.7122088	0.5355841	0.3859921	0.2749012	NaN	NaN	1	0.6939993	0.3602654	0.6614472	0.2062934	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.5237197	0.2405973	0.190675	0.9651099	0.1245731	0.8775841	10	0.9237289	0.01388538	0.07627104	0.008402141	1	5.244527	7.566254	4.365746	2.5	5.1	0.5237494	0.4762506	0.1243049	0.8756951	-0.06551666	0.05213409	ED	F7CC56	Rb1cc1
1	0.6672192	0.4372937	0.4285394	0.2390461	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.4285394	0.2390461	0.1987908	0.8851466	0.1116424	0.6325087	5	0.9999801	0.009618472	1.99E-05	0.00129164	1	5.030414	7.257352	4.391964	2	5.4	0.5832329	0.4167671	0.1500265	0.8499735	0.131823	0.1106637	ED	Q3KNM2	5-Mar
1	0.719354	0.5615913	0.4505876	0.2378127	NaN	NaN	1	0.9808913	0.3708634	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.4505876	0.2378127	0.2018387	0.4414457	0.1020867	0.306335	8	0.9759381	0.01078867	0.0240619	0.006662853	1	4.954451	7.147762	5.350145	2.4	5.5	0.5903411	0.4096589	0.2499541	0.750046	0.07906681	0.06191661	ED	Q9DBN5	Lonp2
1	0.7366599	0.5236601	0.4070941	0.2354741	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.4070941	0.2354741	0.197218	0.48814	0.1233069	0.438375	5	0.9999367	0.003956231	6.33E-05	0.000210725	1	5.07053	7.315229	4.91644	2.5	4.8	0.526856	0.473144	0.2195315	0.7804685	0.1756337	0.02541691	ED	Q75NR7	Recql4
1	0.9163281	0.5905187	0.5749792	0.2335946	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.5749792	0.2335946	0.1763285	0.003248061	0.1786698	3.765506	5	0.9999984	0.002383621	1.63E-06	0.002371386	1	5.671234	8.181861	5.857434	4	3.9	0.000861839	0.9991382	0.04529964	0.9547004	-0.1736627	0.0245381	ED	Q8CCH7	Zfpm2
1	0.8016691	0.7035974	0.4980835	0.2647518	NaN	NaN	1	0.921991	0.9814771	0.5435672	0.2432631	NaN	NaN	1	0.6318297	0.6336972	0.3585266	0.2225556	NaN	NaN	1	0.9259726	0.4082173	0.2973128	0.1192897	NaN	NaN	0.4283051	0.2329094	0.2042211	0.2301434	0.000162912	0.01626358	20	0.9262542	0.01085099	0.07374586	0.01061834	1	4.896654	7.064379	409.2021	3.2	2882.4	0.9339971	0.06600291	0.009917659	0.9900823	0.1193666	1.59801	ED	Q9WVM1	Racgap1
1	NaN	NaN	0.6000803	0.1984957	NaN	NaN	1	0.7221816	0.7726044	0.4379582	0.2621214	NaN	NaN	1	0.6639097	0.2743387	0.346847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.4379582	0.2303086	0.1992801	0.9569873	0.1337624	0.9063873	12	0.9185794	0.01725339	0.08142059	0.01288085	1	5.018061	7.239532	4.173128	2.5	4.7	0.5135775	0.4864225	0.1285992	0.8714008	0.09146418	0.3939952	ED	P35951	Ldlr
1	0.6786492	0.5626838	0.4696057	0.2932658	NaN	NaN	1	NaN	NaN	0.4181372	0.1667883	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.4438714	0.230027	0.1950946	4.681843	0.1598449	2.740691	8	0.9811931	0.005773129	0.01880692	0.004043672	1	5.125719	7.39485	2.44471	3	4.1	0.6307607	0.3692392	0.05510874	0.9448913	0.07744108	0.1186311	ED	O88907	Pias1
1	0.8990803	0.5346444	0.4032477	0.2299099	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.4032477	0.2299099	0.197083	0.2777965	0.00056134	0.04836835	5	0.9999955	0.003311145	4.46E-06	0.001472457	1	5.074006	7.320243	267.245	2.8	1217.3	0.8517058	0.1482942	0.01147237	0.9885277	0.1731704	0.06304311	ED	Q8C0Z1	Itfg3
1	0.8771697	0.6394676	0.4813854	0.2286411	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.4813854	0.2286411	0.1853465	0.1993619	0.1768713	0.2969453	5	0.9999983	0.000337466	1.73E-06	0.000320809	1	5.395299	7.783772	5.39762	3.7	3.8	0.4016905	0.5983095	0.3732907	0.6267093	-0.006713668	0.06062472	ED	P97480-2	Eya3
1	0.6814949	0.6519767	0.3963448	0.2285136	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.3963448	0.2285136	0.1970602	4.770286	0.1635439	3.051163	5	0.9999907	0.002443451	9.31E-06	0.000602974	1	5.074591	7.321087	2.513159	3.1	4	0.609898	0.3901021	0.05087364	0.9491264	0.1873911	0.02491082	ED	Q8VDU0	Gpsm2
1	0.7051139	0.4443941	NaN	NaN	NaN	NaN	1	0.6751074	0.4348477	0.568249	0.2282166	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.568249	0.2282166	0.2012261	0.9543871	0.1207491	0.8038867	8	0.9466989	0.01145284	0.05330107	0.004680555	1	4.969535	7.169524	4.355121	2.4	5.2	0.5427977	0.4572022	0.130591	0.869409	-0.1735345	0.4700023	ED	Q99LN9	Dohh
1	0.810324	0.6634209	NaN	NaN	0.4578938	0.740491	1	NaN	NaN	0.4564994	0.2280806	0.2382127	0.1303576	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.4564994	0.2280806	0.04773413	0.3106658	6.39E-06	0.1090662	10	0.8735437	0.0734679	0.1264563	0.03551351	1	20.94937	30.22356	40695.68	3	1691	0.7401527	0.2598473	5.85E-05	0.9999415	0.04513982	0.09634769	ED	E0CY81	Zfp91
1	0.8791406	0.5554583	0.3123182	0.1130414	NaN	NaN	1	1.434383	0.6441391	0.8146096	0.3413273	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.5634639	0.2271844	0.1961065	6.33E-06	0.2228925	1.040893	10	0.9751768	0.02739056	0.02482322	0.02653684	1	5.099269	7.35669	5.447147	3.8	3.3	6.08E-06	0.9999939	0.176369	0.823631	-0.1673447	0.1623187	ED	P70180	Npr3
1	0.8377078	0.5871257	0.4141399	0.2255091	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.4141399	0.2255091	0.1962763	0.2564914	0.008293048	0.04025347	5	0.9999892	0.001350126	1.08E-05	0.000295105	1	5.094859	7.350328	19.72698	3	64.4	0.8643499	0.1356501	0.1708268	0.8291731	0.1368539	0.0308989	ED	E9QNX9	Igf1r
1	0.7513829	0.5399735	NaN	NaN	NaN	NaN	1	NaN	NaN	0.3972741	0.2249981	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.3972741	0.2249981	0.2016956	0.41195	0.1256253	0.3404297	6	0.94296	0.00253932	0.05704006	0.000111033	1	4.957965	7.152832	4.930863	2.6	4.5	0.5475294	0.4524706	0.2695504	0.7304496	0.1772971	0.07350335	ED	Q6NZL1	Dhx37
1	NaN	NaN	0.4781327	0.2247956	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.4781327	0.2247956	0.1861497	0.1898937	0.1860869	2.543659	3	65535	3.56E-06	NaN	3.81E-06	1	5.37202	7.750187	5.366349	3.7	3.7	0.06946774	0.9305323	0.06817005	0.9318299	-0.008414839	0.03537403	ED	F6SFF5	Coq9
1	0.7084595	0.5605859	NaN	NaN	NaN	NaN	1	0.7745596	0.2980036	0.3995314	0.2244741	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.3995314	0.2244741	0.2200086	0.5948775	0.0889982	0.3089589	8	0.9561698	0.01655349	0.04383015	0.007497505	1	4.545276	6.557447	4.947265	1.8	6.1	0.6581694	0.3418305	0.2236377	0.7763623	0.1704655	0.09891395	ED	Q5RKZ7-2	Mocs1
1	0.7948979	0.6928908	0.616336	0.290402	NaN	NaN	1	0.3376589	0.2387792	0.4985779	0.1559025	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.5574569	0.2231523	0.2023141	4.995514	0.1161572	1.301324	10	0.9461393	0.0407533	0.05386065	0.02861505	1	4.942809	7.130966	1.937976	1.8	5.4	0.793337	0.206663	0.08194624	0.9180537	-0.1655805	0.06829266	ED	M0QWZ1	Fam193a
1	0.6421092	0.5183946	0.4012389	0.2225019	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.4012389	0.2225019	0.2050869	1.126647	0.141505	0.9939699	5	0.9986467	0.005475944	0.001353347	2.51E-05	1	4.875983	7.034556	3.783932	2.3	4.4	0.5312828	0.4687172	0.1246219	0.8753781	0.1617884	0.01115515	ED	P70270	Rad54l
1	0.9347049	0.7085362	0.6562856	0.5466937	NaN	NaN	1	0.9096869	0.6809055	0.5016102	0.221726	NaN	NaN	1	0.8378656	0.5326551	0.5125232	0.1811171	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.5125232	0.221726	0.1597057	0.2219973	0.1506386	0.8446434	15	0.9484463	0.01077761	0.05155367	0.01070639	1	6.261519	9.033463	6.194293	4.2	4.5	0.2081275	0.7918724	0.1513527	0.8486473	-0.08474738	0.3381573	ED	Q8BIA4	Fbxw8
1	NaN	NaN	0.5077112	0.2214064	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.5077112	0.2214064	0.1846676	0.09047405	0.2170261	0.4997004	3	1	0.00029078	NaN	6.84E-12	1	5.415134	7.812387	5.595786	4.1	3.5	0.1533005	0.8466995	0.3028019	0.6971982	-0.07603497	0.02633917	ED	E0CYK4	Maf1
1	0.7936855	0.6522612	0.2786826	0.1444694	NaN	NaN	1	1.197796	0.9034573	0.7500283	0.2905344	0.1240854	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.5143555	0.2175018	0.1552204	0.2156481	3.27E-06	0.02015811	11	0.9381768	0.0232467	0.06182327	0.01755412	1	6.442452	9.294494	26163.48	3.4	3010	0.9145141	0.08548592	0.000162087	0.9998379	-0.09793326	0.6472566	ED	P26645	Marcks
1	0.8344874	0.5958904	0.5466837	0.2530902	NaN	NaN	1	0.6266202	0.3698493	0.4110442	0.1785101	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.478864	0.2158002	0.2024811	0.8361796	0.1504709	0.9726899	10	0.9410809	0.010391	0.05891913	0.007023666	1	4.938734	7.125086	4.126504	2.6	4.2	0.4622664	0.5377336	0.1339709	0.8660291	-0.03036259	0.07790864	ED	Q80ZK9	Wdtc1
1	0.7726788	0.4974642	0.4325914	0.2119023	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.4325914	0.2119023	0.2049322	0.5258925	0.152777	0.6475527	5	0.9999931	0.003546149	6.87E-06	0.001116138	1	4.879662	7.039864	4.464247	2.7	4.1	0.4481611	0.5518389	0.1908925	0.8091075	0.06214672	0.06750985	ED	G3UWZ0	Baz1a
1	0.7265275	0.592559	0.3831474	0.2091144	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.3831474	0.2091144	0.208499	0.3444735	0.1314968	0.2446205	5	0.9998283	0.00188465	0.000171692	4.52E-05	1	4.796185	6.919433	4.855384	2.7	4.1	0.5847513	0.4152487	0.3496164	0.6503837	0.1768987	0.1177436	ED	Q6P6J9	Txndc15
1	0.8969379	0.6359661	0.5179414	0.2085034	NaN	NaN	1	0.6889467	0.6584802	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.5179414	0.2085034	0.1932911	1.326384	0.1850884	4.834927	8	0.9892722	0.001376314	0.01072775	0.001281644	1	5.173545	7.463848	4.402027	3.5	3.7	0.2152763	0.7847237	0.03687009	0.9631299	-0.1260068	0.09166685	ED	P20352	F3
1	0.6773077	0.5272846	0.4070652	0.2084643	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.4070652	0.2084643	0.209514	0.8999723	0.1568612	1.008984	5	0.9998307	0.003646065	0.000169263	8.84E-05	1	4.772951	6.885913	3.893402	2.5	4	0.4714474	0.5285526	0.1345472	0.8654528	0.1147882	0.005070757	ED	Q6XZL8	Dot1l
1	0.5966223	0.3805136	0.4995509	0.2073973	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.4995509	0.2073973	0.2095303	1.663469	0.124876	0.9367099	5	0.999994	0.0160321	5.97E-06	0.005647376	1	4.77258	6.885378	3.269436	1.7	4.9	0.6397517	0.3602483	0.1176316	0.8823684	-0.09251361	0.005783958	ED	O08580	Esrra
1	0.8382854	0.730964	NaN	NaN	NaN	NaN	1	0.9369372	0.7221767	NaN	NaN	NaN	NaN	1	0.7712028	0.6887378	0.4080818	0.206399	NaN	NaN	1	0.8394495	0.3557842	NaN	NaN	NaN	NaN	0.4080818	0.206399	0.2097546	0.2461462	0.000219052	0.024737	14	0.9431947	0.005903699	0.05680526	0.00553819	1	4.767477	6.878015	420.5787	3	2622.3	0.9086802	0.0913198	0.008777496	0.9912225	0.1073156	0.590602	ED	P51943	Ccna2
1	0.6390728	0.5179776	NaN	NaN	NaN	NaN	1	NaN	NaN	0.5440785	0.2063941	0.4483444	0.1701863	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.5440785	0.2063941	0.06324134	0.4461124	0.02336934	0.2173429	8	0.9146939	0.04276399	0.08530613	0.01357914	1	15.81244	22.81253	15.52531	2.5	26.8	0.6724076	0.3275924	0.09708411	0.9029159	-0.1803222	0.1478247	ED	Q9EPB5	Serhl
1	0.8642763	0.8480947	0.3855757	0.299312	NaN	NaN	1	0.7053	0.2038636	0.460128	0.1077066	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.4228518	0.2035093	0.2258771	0.621003	0.1648941	0.6429585	10	0.9707727	0.03691726	0.02922733	0.03344407	1	4.427186	6.387079	3.876084	2.2	3.7	0.4913148	0.5086852	0.2041141	0.7958859	0.0647117	0.04365401	ED	Q3TVI8	Pbxip1
1	0.9020873	0.6019972	NaN	NaN	NaN	NaN	1	0.7638879	0.2838731	0.4216133	0.2032633	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.4216133	0.2032633	0.2234059	0.4935937	0.1157904	0.3076842	8	0.9811178	0.0169475	0.01888218	0.0118464	1	4.476158	6.457731	4.564273	2.1	4.6	0.6160081	0.3839919	0.2734294	0.7265706	0.06704027	0.1016277	ED	P27808	Mgat1
1	0.6661884	0.4968269	0.3743933	0.201427	NaN	NaN	1	0.9164357	0.3589851	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.3743933	0.201427	0.2298871	0.4970924	0.09915473	0.2424803	8	0.954169	0.01150057	0.04583104	0.0050886	1	4.349961	6.275667	4.658736	2	5.1	0.6721346	0.3278655	0.2902358	0.7097642	0.1812842	0.03886165	ED	E9Q624	Zfp644
1	0.7933459	0.5522407	0.4057367	0.2006161	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.4057367	0.2006161	0.2103311	0.3499372	0.1597898	0.3765627	5	0.999988	0.001505954	1.20E-05	0.000303343	1	4.75441	6.859163	4.620253	2.8	3.8	0.4816755	0.5183245	0.2979193	0.7020807	0.09886982	0.01811297	ED	F8VPN4	Agl
1	NaN	NaN	NaN	NaN	0.159776	NaN	1	1.00045	0.5012083	0.3726427	0.198318	0.115391	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.3726427	0.198318	0.1376335	0.2845189	8.75E-05	0.03663091	8	0.8012871	0.01854899	0.1987129	0.003611998	1	7.265673	10.48215	1306.454	2.7	2210.7	0.8859383	0.1140617	0.002383406	0.9976166	0.1781936	1.65667	ED	Q8BGT7	Smndc1
1	NaN	NaN	0.6615055	0.3091229	NaN	NaN	1	0.8615743	0.7291281	0.3962623	0.1976271	NaN	NaN	1	0.8196542	0.4390295	0.304857	0.1221026	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.3962623	0.1976271	0.2076785	0.2989564	0.186379	0.5634298	13	0.9562313	0.01341612	0.04376869	0.01314062	1	4.815134	6.94677	4.665	3.1	3.5	0.3466619	0.6533381	0.2485687	0.7514313	0.1149921	1.86544	ED	P58468	Fam207a
1	0.928054	0.5664005	0.3864616	0.1965422	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.3864616	0.1965422	0.2121117	0.2569972	0.000158356	0.02535889	5	0.9999973	0.002076859	2.66E-06	0.00139474	1	4.714498	6.801583	570.6932	2.9	2515.1	0.9101883	0.08981175	0.006205835	0.9937941	0.1372837	0.02703253	ED	Q8QZS3	Flcn
1	0.584195	0.4041808	0.4437007	0.1928924	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.4437007	0.1928924	0.2207613	1.773696	0.1394587	1.002074	5	0.9999897	0.01265398	1.03E-05	0.002877366	1	4.52978	6.535091	2.948896	1.7	4.4	0.6389924	0.3610076	0.1221679	0.8778321	-0.0102063	0.1003231	ED	Q99JY8	Ppap2b
1	0.6782861	0.7468058	NaN	NaN	NaN	NaN	1	1.119062	0.6283653	0.4639274	0.1898543	0.1022483	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.4639274	0.1898543	0.1579149	0.2215343	7.65E-06	0.01686692	9	0.9162322	0.008103111	0.08376776	0.003769289	1	6.332523	9.1359	9257.612	3.3	2977.3	0.9292499	0.07075015	0.000453098	0.9995469	-0.06272181	0.2834693	ED	Q8BP27-2	Sfr1
1	0.8697667	0.3581634	0.4589029	0.1898543	0.187086	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.4589029	0.1898543	0.1331956	0.3437825	3.64E-05	0.06224769	6	0.9957465	0.03775068	0.004253497	0.009661713	1	7.507756	10.8314	4208.887	2.3	1748.2	0.846692	0.153308	0.00058516	0.9994149	-0.05183234	0.232711	ED	Q9DBF7	Cwc25
1	0.6297582	0.4852836	NaN	NaN	NaN	NaN	1	NaN	NaN	0.4459924	0.1898215	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.4459924	0.1898215	0.2168429	4.390795	0.1643574	2.050595	6	0.994646	0.004808116	0.005353982	0.001054784	1	4.611634	6.653182	2.092163	2.4	3.9	0.6816533	0.3183466	0.07420359	0.9257964	-0.02338201	0.1241754	ED	P58929	Gmeb2
1	0.569908	0.4188536	NaN	NaN	NaN	NaN	1	NaN	NaN	0.3639283	0.1880929	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.3639283	0.1880929	0.2319117	1.387345	0.1396073	0.7802821	6	0.9328634	0.009910222	0.06713661	0.000385937	1	4.311985	6.22088	3.039785	1.4	4.3	0.6400294	0.3599706	0.1517653	0.8482347	0.1753887	0.3798353	ED	O54784	Dapk3
1	NaN	NaN	0.391649	0.188091	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.391649	0.188091	0.2139524	2.559413	0.1833609	2.332289	3	1	0.000523024	NaN	4.35E-13	1	4.673937	6.743066	2.804681	2.7	3.6	0.5232152	0.4767848	0.07288808	0.9271119	0.1019747	0.02523147	ED	Q9WVA7	Peg12
1	0.7737635	0.5906515	0.3664291	0.1880526	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.3664291	0.1880526	0.2199249	0.2805059	0.000618652	0.03135965	5	0.9993408	0.001210774	0.000659237	9.89E-06	1	4.547007	6.559945	165.7455	2.7	1092	0.8994449	0.100555	0.01934599	0.980654	0.1684337	0.01997073	ED	Q6P9R4-2	Arhgef18
1	0.7432942	0.4902328	0.3899931	0.1879568	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.3899931	0.1879568	0.2218972	0.532602	0.1633998	0.572696	5	0.9999865	0.00345742	1.35E-05	0.000632943	1	4.506591	6.501637	4.075712	2.4	3.7	0.4818628	0.5181372	0.2219816	0.7780184	0.1058547	0.08216787	ED	D3Z481	Fam126a
1	NaN	NaN	0.499534	0.1864523	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.499534	0.1864523	0.2026619	0.06055014	0.3320118	0.306224	3	1	0.001067867	NaN	1.57E-11	1	4.934326	7.118727	5.241178	4	3.1	0.1650883	0.8349116	0.5202024	0.4797976	-0.1457102	0.02522706	ED	E9Q9Q2	R3hdm1
1	NaN	NaN	0.3840939	0.1966131	NaN	NaN	1	0.8404698	0.860454	0.4968586	0.2725697	NaN	NaN	1	0.9456661	0.7877444	0.3996407	0.173645	NaN	NaN	1	NaN	NaN	0.4648022	0.104574	NaN	NaN	0.4322214	0.185129	0.2116541	5.46E-06	0.2457087	0.918893	16	0.911137	0.007791282	0.08886294	0.006825183	1	4.724689	6.816286	5.158095	3.6	3.1	5.94E-06	0.999994	0.2109809	0.7890191	-0.004533976	1.281643	ED	P23949	Zfp36l2
1	0.7936737	0.6085232	NaN	NaN	NaN	NaN	1	0.7954225	0.4330966	0.3841906	0.182695	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.3841906	0.182695	0.2283662	0.3655247	0.1482968	0.2547099	8	0.9697033	0.003867552	0.03029669	0.002121799	1	4.378932	6.317464	4.381517	2.5	3.7	0.589333	0.410667	0.367976	0.632024	0.106648	0.1849408	ED	Q7TND5	Rpf1
1	0.8186547	0.5330994	0.4157053	0.1821449	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.4157053	0.1821449	0.2187403	0.3580899	0.1877672	0.5763716	5	0.9999966	0.001480965	3.38E-06	0.000822284	1	4.571632	6.595471	4.355029	2.8	3.4	0.3832046	0.6167954	0.245724	0.754276	0.02630232	0.0537778	ED	Q8VDH1-2	Fbxo21
1	NaN	NaN	0.3678292	0.181512	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.3678292	0.181512	0.2206502	2.688709	0.1765745	1.776246	3	1	0.00108567	NaN	2.21E-14	1	4.532061	6.538381	2.47695	2.3	3.6	0.6021807	0.3978194	0.09042023	0.9095798	0.1469198	0.05095787	ED	A2ALW5	Dnajc25;Gm20503
1	0.8230877	0.6390366	0.4349273	0.1812318	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.4349273	0.1812318	0.2127578	0.1156542	0.2138085	4.197013	5	65535	4.52E-05	1.71E-06	4.34E-05	1	4.700181	6.780928	4.78353	3.3	3.2	0.02681732	0.9731827	0.04847363	0.9515264	-0.02141257	0.246219	ED	Q9CPY3	Cdca5
