proID	geneName	Rep1_t=0	Rep1_t=1	Rep1_t=2	Rep1_t=4	Rep1_t=8	Rep1_t=16	Rep1_t=32	Rep2_t=0	Rep2_t=1	Rep2_t=2	Rep2_t=4	Rep2_t=8	Rep2_t=16	Rep2_t=32	Rep3_t=0	Rep3_t=1	Rep3_t=2	Rep3_t=4	Rep3_t=8	Rep3_t=16	Rep3_t=32	Rep4_t=0	Rep4_t=1	Rep4_t=2	Rep4_t=4	Rep4_t=8	Rep4_t=16	Rep4_t=32	Median_4	Median_8	c1_k10	c2_k10	c2_k20	c2_k12	dataPts	c1_AICp	c1_RSS	c2_AICp	c2_RSS	AIC.recommendation	c1_aveLife	c1_thalf	c2_aveLife	c2_thalf.pulse.	c2_thalf.ss.	X.deg.fr.comp1.2comp.	X.deg.fr.comp2.2comp.	ss..comp1.2comp.	ss..comp2.2comp.	Median_deltascore	def
P70460	Vasp	1	NA	NA	0.826749265	1.158099748	NA	NA	1	NA	NA	0.838072351	0.742151708	0.81698402	0.612163362	1	1.017059155	1.074963812	1.007817132	0.872415133	0.792775244	0.565344793	1	NA	NA	NA	NA	0.711810628	0.50955466	0.838072351	0.872415133	0.017502168	0.032132278	0.017451926	3.223046874	18	0.939425894	0.00190446	0.060574106	0.001908383	1	57.13577861	82.42950446	57.04185206	39.6	39.7	0.009871124	0.990128876	0.005385568	0.994614432	0.108405895	ED
Q3UZ39	Lrrfip1	1	NA	NA	NA	NA	0.786776784	0.637073521	1	1.024555663	1.020513293	0.942166809	0.87175515	0.826722303	0.685784405	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.942166809	0.87175515	0.013100568	0.000140969	0.013351972	1.267936209	10	0.975305605	0.000164396	0.024694395	0.000159612	1	76.33256939	110.1246193	75.67557502	52.4	51.9	0.000111167	0.999888833	0.010420741	0.989579259	-0.009050402	ED
Q8C1A5	Thop1	1	NA	NA	1.008174504	0.99429959	1.059418527	0.986924065	1	0.982514808	1.046609845	0.972736091	0.956763371	0.829925173	0.770654087	1	0.878628806	0.773409764	0.924274868	0.776418976	0.755237857	0.644767308	1	0.981154642	0.79867881	0.881488769	0.786712224	0.862188751	0.662198684	0.948505479	0.871737797	0.009384739	0.356934054	0.006210638	1.921485051	26	0.825367169	0.002695317	0.174632831	0.002343564	1	106.5559692	153.7277684	136.228705	100.4	111.5	0.156658647	0.843341353	0.003221794	0.996778206	-0.015765583	ED
P10711	Tcea1	1	1.018798404	0.909575253	0.871211736	0.873433113	0.773158252	0.611002307	1	1.041225481	1.127856779	1.103529812	0.936448486	0.964500103	0.64104216	1	1.017059155	0.911614565	0.953603961	0.869617085	0.877653331	0.721544736	1	1.055263664	0.883043303	0.796771478	0.741811565	0.695732113	0.555613689	0.912407849	0.871525099	0.014369008	0.02146538	0.013448796	0.320304768	28	0.91434587	0.00166862	0.08565413	0.001655517	1	69.59422664	100.4032456	72.61199844	50	51.5	0.06280648	0.93719352	0.040295587	0.959704413	0.022912879	ED
P97868	Rbbp6	1	0.824254365	0.91088465	0.774157775	0.871281404	0.765938554	0.75078283	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.774157775	0.871281404	0.011681448	4.67364096	0.004252225	3.341619889	7	0.930176208	0.002629371	0.069823792	0.00047067	1	85.60582608	123.5031008	98.16923172	125.2	88.1	0.583092809	0.416907191	0.001270887	0.998729113	0.187084446	ED
O35551-3	Rabep1	1	0.972403668	0.939081145	1.048177844	0.870787608	0.820953842	0.628805286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.048177844	0.870787608	0.013974282	0.021585529	0.013949039	3.125051441	7	0.996342905	0.00036891	0.003657095	0.000370478	1	71.56002922	103.2392993	71.51554634	49.6	49.7	0.006859873	0.993140127	0.004443784	0.995556216	-0.11623186	ED
Q8K1M6-3	Dnm1l	1	1.266456375	0.921374397	1.012190338	0.941571667	0.989241348	0.77945289	1	1.036972177	0.889085814	0.949240674	0.799412764	0.895503446	0.896937491	1	0.994589058	0.928933752	1.01446762	1.030063489	0.951556584	0.749652133	1	1.063911624	0.766740866	0.941671751	0.690765677	1.018240204	0.808715311	0.980715506	0.870492216	0.006593302	0.032428203	0.004331374	0.431614813	28	0.891539258	0.002259406	0.108460742	0.002159519	1	151.6690695	218.8122144	216.8947107	148.3	159.9	0.06988189	0.93011811	0.00993557	0.99006443	-0.049875365	ED
Q9CZ30	Ola1	1	0.934132875	0.884505923	0.840787798	0.869467375	0.853850253	0.787334483	1	0.999351419	0.998450054	0.961619855	0.967467144	0.953404084	1.107381652	1	0.954725199	1.013151638	0.940926688	0.848818978	0.921228786	0.8832208	1	0.890734797	1.30515487	NA	NA	0.83554582	1.018474148	0.940926688	0.869467375	0.003524865	1.547921224	0.001349036	4.839182835	26	0.856557824	0.001972573	0.143442176	0.00177797	1	283.6988207	409.2908818	561.7790807	477.7	110.6	0.242351026	0.757648974	0.000278696	0.999721304	-0.009047183	ED
Q62433	Ndrg1	1	1.120770236	0.954845034	1.112791547	0.869084206	0.849113576	0.507302212	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.112791547	0.869084206	0.018320312	9.55E-06	0.050018231	0.050019022	7	0.989100731	0.002032224	0.010899269	0.001088922	1	54.5842246	78.74839014	39.97747219	33.1	22.9	0.000190878	0.999809122	0.499996044	0.500003956	-0.177029395	ED
Q8BJU0-2	Sgta	1	1.019879109	0.783874802	0.992527152	0.94508099	NA	NA	1	1.154812027	0.859062344	0.984180045	0.793040078	0.886705033	0.633844908	1	0.968999445	0.964532729	1.046202791	0.98940818	0.878964642	0.737032529	1	1.023618713	0.74931821	0.958244103	0.730585747	0.831088632	0.58855582	0.988353598	0.869060534	0.013047211	0.069823508	0.011661256	1.157800564	26	0.907422163	0.002068496	0.092577837	0.002012136	1	76.64473038	110.5749724	81.6912066	57	59.4	0.056876946	0.943123054	0.009971472	0.990028528	-0.058456496	ED
Q3UDE2	Ttll12	1	1.1692184	1.309007397	0.949575252	1.0099589	0.821619658	0.840291101	1	1.053082612	0.972777505	0.943294227	0.957109422	0.740730774	0.693789989	1	0.897972157	0.792058903	0.86418918	0.743152818	0.726120649	0.499545925	1	0.696175306	0.709039443	0.85260416	0.780487103	0.711019975	0.675936546	0.903741704	0.868798263	0.014241055	0.164834119	0.010986662	1.163284382	28	0.865842192	0.004440477	0.134157808	0.00410002	1	70.21951641	101.3053481	80.47588575	56.6	63	0.124111003	0.875888997	0.009356155	0.990643845	0.030889521	ED
Q505F5	Lrrc47	1	1.01234985	1.316697679	0.712653923	0.901758825	NA	NA	1	1.048902212	0.958276739	0.875661596	0.834432541	0.892774478	0.75804196	1	NA	NA	NA	NA	0.862113021	0.594418652	NA	NA	NA	NA	NA	NA	NA	0.794157759	0.868095683	0.012210668	0.024211636	0.010438109	0.284660407	15	0.947003445	0.002903812	0.052996555	0.002862307	1	81.89560296	118.1503803	91.53066212	62.5	66.2	0.07838727	0.92161273	0.035371607	0.964628393	0.15974648	ED
Q8BKX1-4	Baiap2	1	NA	NA	0.883262285	0.867142689	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.883262285	0.867142689	0.020462693	1.92781763	0.004620074	3.295079001	3	1	0.000140523	NA	1.20E-10	1	48.86942308	70.50367432	136.745794	127.2	135.4	0.3691089	0.6308911	0.00140015	0.99859985	0.052857215	ED
Q9CQF3	Nudt21	1	NA	NA	0.936065577	0.943714939	0.853850253	0.912237556	1	1.201205941	1.02314398	1.448466683	1.033355253	NA	NA	1	0.893717985	0.833798155	0.778881335	0.787915704	0.873971834	0.971466527	1	0.686043272	0.29199557	0.935408285	0.571803753	0.804960914	0.645890355	0.935736931	0.865815322	0.008556322	0.748757618	1.73E-05	1.483476937	24	0.822175308	0.018109101	0.177824692	0.015385498	1	116.8726438	168.6115836	38404.23636	4000	317.4	0.335429633	0.664570367	1.17E-05	0.999988335	-0.005620925	ED
Q923D4	Sf3b5	1	NA	NA	0.717492676	0.748894741	NA	NA	1	NA	NA	0.894121943	0.982117032	1.20584441	1.73275189	1	0.819787642	0.733531628	NA	NA	0.628076349	0.504335533	NA	NA	NA	NA	NA	NA	NA	0.805807309	0.865505887	0.005068711	2.704641769	1.16E-07	2.724466216	13	0.929381498	0.018778124	0.070618502	0.01573659	1	197.2888268	284.6276121	4323483.383	4000	130.2	0.498174245	0.501825755	4.26E-08	0.999999957	0.143690085	ED
Q8BGB7	Enoph1	1	1.025391861	0.872037412	1.025819789	0.951328779	NA	NA	1	1.119364968	0.443718161	NA	NA	NA	NA	1	1.008497443	0.94910194	0.947666933	0.77691114	0.765016114	0.617323427	NA	NA	NA	NA	NA	NA	NA	0.986743361	0.864119959	0.016570568	0.190753614	0.010847115	0.967416183	15	0.930253107	0.008422248	0.069746893	0.007678946	1	60.34796318	87.0637072	77.86983773	54.2	63.7	0.164702632	0.835297368	0.011088135	0.988911865	-0.059676547	ED
Q3U0V1	Khsrp	1	0.998031861	0.976939954	1.043630424	0.99331096	1.029920129	0.984312771	1	1.208494132	1.108185406	1.167664432	1.059673287	1.097373685	0.953352796	1	0.902356937	0.823934771	0.77450376	0.734537326	0.927379423	0.868350857	1	0.925377471	0.519580633	0.602589717	0.406391361	0.561893562	0.431792629	0.909067092	0.863924143	0.01006347	0.107471781	0.000824001	0.367520605	28	0.837083098	0.015554136	0.162916902	0.013901331	1	99.36930607	143.3596051	941.108552	588.9	840.6	0.226260008	0.773739992	0.002237039	0.997762961	0.022201223	ED
Q9JHU9	Isyna1	1	NA	NA	NA	NA	0.516031488	0.737475747	1	0.930219558	0.674406712	0.923991133	0.861994036	0.6964872	0.543830352	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.923991133	0.861994036	0.018137489	1.796378114	0.010467261	2.184000567	10	0.940330354	0.006617963	0.059669646	0.004449318	1	55.13442354	79.54215942	52.67102781	48.6	66	0.451308345	0.548691655	0.00476984	0.99523016	0.00479934	ED
Q99K30	Eps8l2	1	1.063370674	1.117062838	0.825803778	1.017981237	0.951413684	0.787241921	1	NA	NA	1.062072682	0.856436058	0.860114058	0.66721088	1	0.874748633	0.951756214	0.882594345	0.861913443	0.889202427	0.788983271	1	NA	NA	NA	NA	0.52746973	0.569556914	0.882594345	0.861913443	0.01206376	0.417749684	0.011329005	4.683122871	22	0.926637893	0.003423117	0.073362107	0.00340418	1	82.8928933	119.5891661	81.23602398	59.7	61.2	0.081897691	0.918102309	0.002413275	0.997586725	0.050589376	ED
F6RJ39	Acin1	1	NA	NA	0.861604757	0.980855798	0.812622788	0.820019567	1	0.878823718	0.853545731	0.740765565	0.740734459	0.951737695	0.863146432	1	NA	NA	NA	NA	0.451596863	0.414665895	NA	NA	NA	NA	NA	NA	NA	0.801185161	0.860795129	0.015195105	0.311775798	0.007932962	0.936484498	15	0.914431447	0.010475645	0.085568553	0.009003068	1	65.81066751	94.94472365	95.37256359	65.9	87.1	0.249768257	0.750231743	0.008399847	0.991600153	0.146713822	ED
P41241	Csk	1	1.069430752	1.02792079	1.011489117	0.86032483	0.704732556	0.539675351	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.011489117	0.86032483	0.019320036	0.004175273	0.019420475	1.613766635	7	0.995751007	0.000576773	0.004248993	0.00053146	1	51.7597391	74.67351891	51.97723605	35.9	35.7	0.002580607	0.997419393	0.011891151	0.988108849	-0.086646244	ED
Q5I1X5	Ppp1r13l	1	1.142486674	1.391885239	0.799337245	0.859683006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.799337245	0.859683006	0.015423583	0.001871158	0.067843701	0.090948817	5	0.999998272	0.006785685	1.73E-06	0.006444156	1	64.83577784	93.53825516	25.21616612	20.5	14.6	0.020159002	0.979840998	0.427247468	0.572752532	0.148376561	ED
Q64327	Mea1	1	NA	NA	0.982385391	0.859482632	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.982385391	0.859482632	0.016032338	1.90E-05	0.074713829	0.074344889	3	1	0.000168852	NA	5.37E-05	1	62.37393618	89.98656841	26.82836823	22	15.4	0.000255579	0.999744421	0.501237568	0.498762432	-0.057940738	ED
Q99KH8	Stk24	1	1.11621105	1.08332358	1.016939028	1.070212528	0.779611763	0.68193806	1	1.060421287	0.675032899	0.837343492	0.647686981	0.879363005	0.393089334	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.92714126	0.858949754	0.019121428	0.000317733	0.019232433	2.734614038	14	0.954022342	0.006738218	0.045977658	0.006736674	1	52.29735045	75.44912815	52.35510055	36.2	36	0.000116176	0.999883824	0.006983844	0.993016156	-0.000373085	ED
D3Z0V2	Arhgef7	1	0.974691465	0.974057482	0.86544466	0.858522138	0.699360818	0.670047732	1	0.846297213	0.759082939	NA	NA	0.462549997	0.308643775	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.86544466	0.858522138	0.026823901	0.354734145	0.02286193	1.54928144	12	0.955477515	0.007971886	0.044522485	0.007374244	1	37.28018537	53.78393855	36.11675861	26.3	30.2	0.186308425	0.813691575	0.014541886	0.985458114	0.06824044	ED
P25444	Rps2;Gm5786;Gm18025;Gm6576	1	1.142442526	1.2440358	1.182650104	1.284887201	1.407316574	1.774248448	1	0.780056494	0.874506797	0.793931455	0.862240512	0.94343746	1.132164171	1	0.798281664	0.784232773	0.804385383	0.853475046	1.11062664	1.308832009	1	0.82881887	0.575691743	0.755267221	0.568020183	1.033174394	1.108317009	0.799158419	0.857857779	1.27E-06	0.710963105	2.44E-08	3.897117806	28	0.907310595	0.012070635	0.092689405	0.0118285	1	784861.0047	1132315.079	34600509.55	NA	153.4	0.154286159	0.845713841	6.27E-09	0.999999994	0.147537605	ED
Q8VCN9	Tbcc	1	1.061372416	0.913517828	0.90366727	0.857384335	NA	NA	1	NA	NA	NA	NA	0.593814311	0.493503085	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.90366727	0.857384335	0.023952907	0.032314652	1.75E-05	0.017061723	8	0.982599366	0.000775681	0.017400634	0.000565243	1	41.74858684	60.23047919	19796.69255	29.8	4000	0.654455735	0.345544265	0.001023029	0.998976971	0.024359553	ED
Q923F1	Clns1a	1	0.866300975	0.8681306	NA	NA	NA	NA	1	0.978061315	0.840573852	NA	NA	NA	NA	1	1.029364222	0.911517175	0.922902611	0.857025655	0.79083186	0.642644341	1	1.293075628	1.13667283	NA	NA	0.49503161	0.449727618	0.922902611	0.857025655	0.021323277	0.032568662	6.68E-06	0.02489684	18	0.919369679	0.003850685	0.080630321	0.00360368	1	46.89710733	67.65822418	64828.73086	38.9	4000	0.566751545	0.433248455	0.000268426	0.999731574	0.003087851	ED
P13020-2	Gsn	1	1.012580048	1.05262065	0.918493449	0.941400626	0.859299699	0.741312939	1	1.141876665	1.029888763	1.127447743	0.937244503	0.943282578	0.708469147	1	1.071654702	0.887944273	0.913511863	0.774641154	0.967107601	0.704278639	1	0.848443066	0.554568376	0.822560479	0.590931121	0.716051511	0.466353481	0.916002656	0.855942829	0.013724754	0.085114861	0.010645785	0.729527873	28	0.891983658	0.005767935	0.108016342	0.005516565	1	72.8610495	105.1162748	85.34709718	58.7	65	0.104481213	0.895518787	0.01438282	0.98561718	0.009960168	ED
Q8R050-2	Gspt1	1	1.049260269	1.038553416	0.908411859	0.902082571	0.857033654	0.738573847	1	1.165520132	1.049090355	1.010315485	0.807807598	0.986186043	0.750992775	1	0.921697843	0.964205731	0.930304087	0.933266928	0.883702368	0.775844004	1	0.969443964	1.061187874	0.574888786	0.777317848	0.877659321	0.870343075	0.919357973	0.854945085	0.008392546	0.038252816	0.00376227	0.263511879	28	0.836749225	0.002806517	0.163250775	0.002507416	1	119.1533528	171.9019512	235.4173989	155.7	183.8	0.126763722	0.873236278	0.014076446	0.985923554	0.005720688	ED
Q6ZPZ3-2	Zc3h4	1	NA	NA	NA	NA	1.060511003	0.811203566	1	1.120730602	0.996031696	0.895264221	0.85219299	1.002964478	0.775154769	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.895264221	0.85219299	0.005850505	2.79E-05	0.024379142	0.024347888	10	0.970991811	0.00136566	0.029008189	0.00124102	1	170.9254247	246.5932626	81.9961838	68.3	47	0.001142775	0.998857225	0.500320705	0.499679295	0.030665253	ED
Q63850	Nup62	1	0.935547962	0.979565284	0.794385684	0.861016653	0.733333263	0.523945055	1	0.869891664	0.879895687	0.799701306	0.869264875	NA	NA	1	0.907264982	0.832963807	0.974617117	0.841689139	0.792712405	0.64270003	1	1.091027922	0.887640031	1.017674381	0.808357951	1.026618445	0.69764643	0.887159211	0.851352896	0.015065578	0.232242253	0.012066358	1.59669952	26	0.802950051	0.001967345	0.197049949	0.001672008	1	66.37647902	95.76101712	72.89819159	52.3	57.4	0.126981764	0.873018236	0.007500382	0.992499618	0.039266543	ED
B2RUR8	Otud7b	1	1.005395522	1.050641118	1.018514723	0.850365346	0.735249206	0.540619458	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.018514723	0.850365346	0.018843369	0.006506996	0.018818722	1.748985245	7	0.99588722	0.000465191	0.00411278	0.000436734	1	53.06906714	76.56247998	53.51124664	37	36.8	0.00370665	0.99629335	0.010645254	0.989354746	-0.099390014	ED
Q9CWM4	Pfdn1	1	0.892937391	0.970208547	0.888573387	0.977552697	0.836542008	0.687564508	1	NA	NA	0.726933324	0.723123725	0.781751984	0.7682386	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.807753355	0.850338211	0.01171242	0.131284467	0.00489343	0.553975247	12	0.826606427	0.002569993	0.173393573	0.001439782	1	85.37945287	123.1765132	166.6637796	110.3	141.3	0.191583519	0.808416481	0.008755956	0.991244044	0.132437964	ED
P42208	2-Sep	1	0.963163688	0.90134265	0.815544381	0.811406456	0.747821875	0.666727713	1	0.949860428	0.841746052	0.855872739	0.764360523	0.528953782	0.413568269	1	0.930069415	0.948239222	0.937625353	0.952676334	0.812351531	0.740564987	1	0.944451541	0.912277532	0.929189924	0.888839335	0.741438038	0.618653788	0.892531332	0.850122896	0.017830928	0.117568657	0.014267431	0.827107976	28	0.814669192	0.002850824	0.185330808	0.002491722	1	56.08233095	80.90970074	62.42533144	43.1	48.5	0.124453864	0.875546136	0.016957271	0.983042729	0.032506482	ED
Q78JW9	Ubfd1	1	1.083247781	1.031181861	0.915500715	0.849797038	0.918690033	0.610231886	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.915500715	0.849797038	0.013682138	0.004534383	0.036427853	0.032340985	7	0.994861755	0.001003396	0.005138245	0.000829005	1	73.08799423	105.4436868	51.1943171	41.9	30.3	0.122965081	0.877034919	0.52971454	0.47028546	0.006905265	ED
E9Q1Y1	Vgll3	1	0.780345952	0.55713582	0.764900933	0.849385978	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.764900933	0.849385978	0.044657404	1.274975052	1.62E-05	1.220304222	5	0.999992768	0.012547866	7.23E-06	0.00379028	1	22.39270356	32.30584238	30135.64718	4000	284	0.510954852	0.489045148	1.33E-05	0.999986702	0.186388168	ED
Q8C5L3-3	Cnot2	1	NA	NA	1.009175094	0.895989751	0.689639761	0.548133141	1	0.915507484	0.874475404	0.776871019	0.801757721	0.678714605	0.568333973	1	NA	NA	NA	NA	0.488494479	0.356156889	NA	NA	NA	NA	NA	NA	NA	0.893023056	0.848873736	0.024455064	1.830225134	0.021828378	4.525441822	15	0.937660235	0.003815289	0.062339765	0.003591883	1	40.89132677	58.99371435	32.77692119	28.9	31.7	0.287967439	0.712032561	0.004800326	0.995199674	0.031220468	ED
Q8BTI8-3	Srrm2	1	1.005432509	0.99749989	0.95020002	0.848227446	0.661575116	0.51159598	1	NA	NA	1.067780619	0.890082789	NA	NA	1	0.921510245	0.822326725	0.754695794	0.716650332	0.58573619	0.459697431	1	0.97283807	0.54376117	NA	NA	0.396555967	0.316375269	0.95020002	0.848227446	0.029502025	0.250974031	0.025696895	1.32787167	22	0.897559223	0.006690884	0.102440777	0.006225766	1	33.89597854	48.90156014	33.36260219	23.7	26.9	0.158960455	0.841039545	0.018984554	0.981015446	-0.031220463	ED
Q8CIE4	Parp10	1	1.175540814	1.165927373	1.052905885	0.847706732	0.657259444	0.403369682	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.052905885	0.847706732	0.02667726	0.03438905	0.026710911	2.924993856	7	0.996370475	0.002927648	0.003629525	0.002952879	1	37.48510901	54.07958087	37.34075184	25.9	25.9	0.011620345	0.988379655	0.009049317	0.990950683	-0.13416412	ED
Q9CQM9	Glrx3	1	0.899856963	0.789964768	0.851947601	0.674401185	0.758169021	0.588477	1	0.931074982	0.846090202	0.974458921	0.835664792	1.159216263	0.695193252	1	1.057318065	1.023205698	1.055841208	0.857204957	0.825017299	0.584318785	1	1.000154858	0.893473688	1.257370163	0.985065321	0.882419918	0.828264729	1.015150064	0.846434875	0.012019591	0.310535646	0.010904735	3.31037406	28	0.910906982	0.00342883	0.089093018	0.003381008	1	83.19750632	120.0286298	84.11482045	61.3	63.5	0.085761776	0.914238224	0.003283294	0.996716706	-0.098397455	ED
P70349	Hint1	1	0.95495605	0.965582685	0.977854407	0.840378503	0.800407567	0.614196724	1	1.23265711	1.065077456	1.118718774	0.918442361	NA	NA	1	1.030100282	1.011230402	0.973174222	0.850718471	0.862812501	0.701348307	1	0.984386605	0.851388953	0.739026225	0.764904744	0.725722636	0.627127997	0.975514315	0.845548487	0.014226994	0.018922489	0.00856992	0.047214448	26	0.908716078	0.001655161	0.091283922	0.001613906	1	70.28891837	101.405474	98.42188581	59.2	77.7	0.286110757	0.713889243	0.153625827	0.846374173	-0.059094438	ED
Q3UMY5-4	Eml4	1	NA	NA	1.011847045	0.845122794	0.843598456	0.54728146	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.011847045	0.845122794	0.017139511	0.005005904	0.04007034	0.041529776	5	0.999996675	0.00080062	3.33E-06	0.000450268	1	58.34472262	84.17364199	43.76044019	35.8	25.9	0.107571312	0.892428688	0.491057387	0.508942613	-0.09591409	ED
Q80U72	Scrib	1	NA	NA	0.899491254	0.989269787	NA	NA	1	0.936791119	0.799499299	0.790541784	0.697259064	0.85178943	0.646735119	1	NA	NA	NA	NA	0.314148683	0.212603421	NA	NA	NA	NA	NA	NA	NA	0.845016519	0.843264425	0.032819553	0.355353753	0.030035372	1.995445014	13	0.957295515	0.018418341	0.042704485	0.01818349	1	30.46964131	43.95840041	28.68663295	21	23	0.151162983	0.848837017	0.014828765	0.985171235	0.083161753	ED
Q9CRC8	Lrrc40	1	1.004024624	1.098066293	0.946029701	0.889092179	0.698081557	0.597988907	1	0.851458978	0.877217552	0.855565776	0.797405995	0.698872097	0.537874998	1	0.904985468	0.787782718	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.900797738	0.843249087	0.019081291	2.070917513	0.016228337	4.817526041	17	0.837207674	0.001351682	0.162792326	0.001030719	1	52.40735586	75.6078324	43.24037545	39	42.7	0.300636493	0.699363507	0.003357295	0.996642705	0.019228089	ED
O89110	Casp8	1	0.984577972	0.905519397	0.865719783	0.842785639	0.765118178	0.533733329	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.865719783	0.842785639	0.019438997	0.080114186	0.017563777	0.9419703	7	0.991691076	0.000275463	0.008308924	0.000172616	1	51.44298332	74.21653692	53.4509828	37.1	39.4	0.078383134	0.921616866	0.018304485	0.981695515	0.058672681	ED
P54728	Rad23b	1	0.868408288	1.024563717	0.811420456	0.844203072	0.681277945	0.563375381	1	1.21896221	1.018123569	1.094328103	0.917232628	0.76624937	0.576100497	1	0.976297835	0.914938236	0.956474773	0.840806322	0.816663376	0.620545377	1	1.099078391	0.943591801	0.805591827	0.750906146	0.616517038	0.494767416	0.883947614	0.842504697	0.018772921	0.024542901	0.014381028	0.069024487	28	0.900980255	0.001715654	0.099019745	0.00166378	1	53.2682155	76.84979033	61.98410407	39.4	46.7	0.262301868	0.737698132	0.172422988	0.827577012	0.037669457	ED
Q91V89	Ppp2r5d	1	NA	NA	0.892496477	0.911974414	0.806572452	0.727342615	1	NA	NA	0.997007036	0.7617641	0.803802557	0.753559361	1	0.868385038	0.93205413	0.86490802	0.842458314	0.775982286	0.612347948	1	NA	NA	NA	NA	1.144713689	1.01149099	0.892496477	0.842458314	0.00913606	3.637370876	0.005359813	4.740845376	20	0.864987472	0.003032746	0.135012528	0.002593894	1	109.4563722	157.9121653	105.6927806	113	84.3	0.434146215	0.565853785	0.001129284	0.998870716	0.028017164	ED
Q9Z1B5	Mad2l1	1	1.135314141	0.871184089	0.98783149	0.841905874	0.772841254	0.450139808	1	1.113877453	0.655448456	1.043783799	0.677509379	NA	NA	1	0.92648046	1.018320933	NA	NA	0.786664021	0.531629155	1	1.249943626	1.028195807	0.924281901	0.870323609	0.625820285	0.53574432	0.98783149	0.841905874	0.021374343	3.63E-05	0.021685907	1.63786713	24	0.923456763	0.003040536	0.076543237	0.003031012	1	46.785064	67.49657982	46.72241413	32.3	32	2.21E-05	0.999977868	0.013067318	0.986932682	-0.073800377	ED
