gene	struc	chn	decay.class	qtype	unq	tot	species	
CPT1C	2m76	A	X	mon	1	1	human
POLI	1zet	A	X	mon	1	1	human
IHH	3n1m	B	X	het	2	2	human
YTHDF2	4wqn	A	U	mon	1	1	human
HPN	1o5e	H	X	het	2	2	human
ABCB4	4ksb	A	X	mon	1	1	human
EPS8L1	2rol	A	X	het	2	2	human
SAT1	2b5g	A	X	hom	1	2	human
PAG1	2rsy	B	X	het	2	2	human
CBR1	1wma	A	U	mon	1	1	human
TFAM	3fgh	A	U	hom	1	2	human
GPT2	3ihj	A	X	mon	1	1	human
CD2	1hnf	A	X	mon	1	1	human
ACTN4	1ydi	B	U	het	2	2	human
EPHA1	2k1k	A	X	hom	1	2	human
NT5C2	2j2c	A	U	mon	1	1	human
PARP10	3hkv	A	X	hom	1	2	human
PLXNB2	4e71	A	U	hom	1	2	human
MCCC1	2ejm	A	X	mon	1	1	human
CFL2	1tvj	A	E	mon	1	1	human
UBE2H	2z5d	A	X	hom	1	2	human
CAD	4c6i	A	U	hom	1	2	human
HBA1	1bz1	A	X	het	2	4	human
SF3B4	1x5u	A	U	mon	1	1	human
PTH	1bwx	A	X	mon	1	1	human
IDH2	4ja8	A	U	hom	1	2	human
HCN1	1q5o	A	X	hom	1	4	human
HIVEP1	1bbo	A	X	mon	1	1	human
PVRL1	3sku	D	X	het	2	2	human
GOT2	1ama	A	U	hom	1	2	human
PTPRA	1p15	A	X	mon	1	1	human
RNF113B	2csy	A	X	mon	1	1	human
STIM2	2l5y	A	X	mon	1	1	human
E2F1	2aze	B	X	het	3	3	human
MPG	1f6o	A	N	mon	1	1	human
STAT2	2ka4	B	U	het	2	2	human
HTR2B	4ib4	A	X	mon	1	1	human
NFE2	2kz5	A	X	mon	1	1	human
PRMT5	4gqb	A	U	het	3	12	human
IL1A	2kki	A	X	mon	1	1	human
PTPN4	3nfl	A	X	het	2	2	human
NUTF2	1gy6	A	U	hom	1	2	human
KEAP1	4xmb	A	X	mon	1	1	human
DAPK2	1z9x	A	X	mon	1	1	human
CASS4	2cre	A	X	mon	1	1	human
PLS1	1aoa	A	U	mon	1	1	human
CDH4	3l6x	B	X	het	2	2	human
RRM2	3vpm	A	E	hom	1	2	human
LNX1	3vqg	A	X	het	2	2	human
RAP1B	4hdq	B	E	het	3	3	human
NTF4	1hcf	A	X	het	2	4	human
PDXK	4en4	A	N	hom	1	2	human
AQP4	3gd8	A	X	hom	1	4	human
BAZ1B	1f62	A	N	mon	1	1	human
UBL4A	2dzi	A	U	mon	1	1	human
RP11-343C2.11	2k3w	A	X	het	2	2	human
FYB	2gtj	A	X	mon	1	1	human
STIP1	1elr	A	U	het	2	2	human
TIRAP	3ub2	A	X	hom	1	2	human
CREBBP	4n4f	A	X	het	2	2	human
UBA1	4p22	A	U	hom	1	2	human
DYNC1H1	3j1t	A	N	het	3	3	human
SERPINA12	4if8	A	X	mon	1	1	human
SRP14	4uyk	B	U	het	2	2	human
DOK2	2d9w	A	X	mon	1	1	human
TST	1dp2	A	X	mon	1	1	human
SARS2	1wle	A	E	hom	1	2	human
CYP2A6	2fdy	A	X	mon	1	1	human
ISG20	1wlj	A	X	mon	1	1	human
UBE2I	2px9	B	U	het	2	2	human
KCNA6	1ho2	A	X	mon	1	1	human
PAICS	2h31	A	U	hom	1	8	human
SMN2	4a4e	A	X	mon	1	1	human
CANT1	2h2n	A	X	hom	1	2	human
BTRC	1p22	A	X	het	3	3	human
SSB	1yty	A	U	mon	1	1	human
UCHL3	1xd3	A	E	het	2	2	human
PBX2	1puf	B	X	het	2	2	human
PCDHA3	1wuz	A	X	mon	1	1	human
CREB5	1t2k	D	X	het	3	4	human
BCKDHA	1olx	A	X	het	2	4	human
HNRNPDL	1hd0	A	U	mon	1	1	human
SNAP23	1nhl	A	X	mon	1	1	human
IL1RN	1ilr	1	X	hom	1	2	human
PROS1	1z6c	A	X	mon	1	1	human
CSTA	1dvc	A	X	mon	1	1	human
GRIK1	3h6h	A	X	hom	1	2	human
SNN	1zza	A	X	mon	1	1	human
ETS1	3wu0	A	X	hom	1	2	human
PKM	1pkm	A	U	hom	1	4	human
PDE10A	4yqh	A	X	hom	1	2	human
ARFGAP2	2p57	A	U	mon	1	1	human
CASP2	1pyo	A	U	het	3	6	human
DAB2	2lsw	A	U	mon	1	1	human
EEF1D	1b64	A	X	mon	1	1	human
RBM17	2pe8	A	X	mon	1	1	human
RGS19	1cmz	A	X	mon	1	1	human
PDC	2trc	P	X	het	3	3	human
TBC1D1	3qye	A	X	mon	1	1	human
RAB9B	2ocb	A	X	mon	1	1	human
HSPA1B	1hjo	A	X	mon	1	1	human
FANCE	2ilr	A	X	mon	1	1	human
TFRC	3kas	A	U	het	2	4	human
NELFE	1x5p	A	X	mon	1	1	human
ATF1	1dh3	A	X	hom	1	2	human
RAB5C	1huq	A	U	mon	1	1	human
CHP2	2bec	A	X	het	2	2	human
FGD3	2coc	A	X	mon	1	1	human
CRABP2	1blr	A	X	mon	1	1	human
MAP2K3	1lez	B	E	het	2	2	human
ANP32D	2je1	A	X	mon	1	1	human
EHBP1	2d89	A	X	mon	1	1	human
KIAA0907	2yqr	A	X	mon	1	1	human
EPB41	2rq1	A	X	mon	1	1	human
RWDD3	4y1l	C	X	het	2	3	human
POLN	4xvi	A	X	mon	1	1	human
CRIP1	1iml	A	X	mon	1	1	human
FXN	3s4m	A	X	mon	1	1	human
DYNLRB2	1z09	A	X	hom	1	2	human
GSTM5	1ykc	A	X	hom	1	2	human
RLN1	6rlx	B	X	het	2	4	human
WDTC1	3i7n	B	X	het	2	2	human
CXCL2	1mgs	A	X	hom	1	2	human
PLA2G16	2kyt	A	X	mon	1	1	human
SAV1	2dwv	A	X	hom	1	2	human
LYN	3a4o	X	X	mon	1	1	human
ZBTB48	3b84	A	X	mon	1	1	human
BCL10	2mb9	A	U	mon	1	1	human
KDM1B	4gu0	A	X	het	2	3	human
NR1H2	1p8d	A	X	het	2	2	human
MAGEA2	4v0p	A	X	hom	1	2	human
A1CF	2cpd	A	X	mon	1	1	human
PSMA1	4r67	F	N	het	14	28	human
SH3BGRL	1u6t	A	U	mon	1	1	human
PDE5A	2h42	A	X	mon	1	1	human
EPHA4	3gxu	A	U	het	2	2	human
NOS3	2ll7	B	X	het	2	2	human
SRSF2	2lea	A	U	mon	1	1	human
TRIM39-RPP21	2ecj	A	X	mon	1	1	human
DMTF1	2llk	A	X	mon	1	1	human
DAPK3	3bqr	A	X	hom	1	2	human
HRSP12	1qah	A	X	hom	1	2	human
CUL9	2juf	A	X	mon	1	1	human
PCDH7	2yst	A	X	mon	1	1	human
SV2C	4v11	B	X	het	2	2	human
CD47	4kjy	A	X	het	2	2	human
NR0B2	4oni	C	X	het	2	2	human
CCR2	2rrs	A	X	mon	1	1	human
BUD31	4oh6	B	N	het	2	2	human
CAPN1	1zcm	A	U	mon	1	1	human
CD69	1e87	A	X	hom	1	2	human
DYNC2H1	4rh7	A	X	mon	1	1	human
MAPK3	4xne	A	X	mon	1	1	human
AC104534.3	3s01	A	E	mon	1	1	human
PTGR1	1v3v	A	U	hom	1	2	human
OSR2	2ee8	A	X	mon	1	1	human
MMP16	1rm8	A	X	mon	1	1	human
KNG1	2wok	B	X	het	2	2	human
CCBL2	3e2f	A	X	hom	1	2	human
NQO2	1sg0	A	X	hom	1	2	human
COL15A1	1dy2	A	X	mon	1	1	human
GLS2	3voy	A	X	hom	1	4	human
ASPH	5apa	A	N	mon	1	1	human
AL356585.3	5a5t	F	X	het	8	8	human
PC	3bg9	A	X	hom	1	2	human
NLGN4Y	3be8	A	E	hom	1	2	human
SMYD1	3n71	A	X	mon	1	1	human
RBM4	2dgt	A	U	mon	1	1	human
CFHR5	3zd2	A	X	hom	1	2	human
PDGFB	4hqu	A	X	hom	1	2	human
MYC	1mv0	A	X	het	2	2	human
HOMEZ	2ecc	A	X	mon	1	1	human
ACVR1	3h9r	A	X	het	2	2	human
USH1C	2kbs	A	X	het	2	2	human
TXNRD1	2zzb	A	U	hom	1	2	human
GRHPR	2gcg	A	U	hom	1	2	human
CSHL1	1z7c	A	X	mon	1	1	human
DHFRL1	1hfr	A	E	mon	1	1	human
CEP120	4icx	A	X	mon	1	1	human
SOCS2	2c9w	A	X	het	3	3	human
SPR	1z6z	A	U	hom	1	2	human
ZMYM2	2das	A	X	mon	1	1	human
LIPT1	2e5a	A	X	mon	1	1	human
L3MBTL1	1oz2	A	X	mon	1	1	human
UBE4A	1wgm	A	X	mon	1	1	human
PGLYRP3	1twq	A	X	het	2	2	human
MDM4	3jzo	A	X	het	2	2	human
FOLR2	4kmy	A	X	mon	1	1	human
CXCR4	2k03	B	X	het	2	4	human
UCP3	2lck	A	X	mon	1	1	human
PKLR	4ip7	A	X	hom	1	4	human
LASP1	3i35	A	U	mon	1	1	human
CBX7	2l12	A	X	het	2	2	human
MYSM1	2dce	A	X	mon	1	1	human
CCL23	1g91	A	X	mon	1	1	human
TRIO	1nty	A	E	mon	1	1	human
RERE	2yqk	A	X	mon	1	1	human
ITGAM	1jlm	A	X	mon	1	1	human
GJA1	2ll2	A	X	mon	1	1	human
COL10A1	1gr3	A	X	hom	1	3	human
CEP192	4n7z	B	E	het	2	4	human
ALOX15	2p0m	A	X	mon	1	1	human
FCAR	1uct	A	X	mon	1	1	human
CSK	3d7u	A	X	het	2	2	human
OTUD3	4bou	A	X	hom	1	2	human
PRPF40A	1uzc	A	N	mon	1	1	human
TGFBR1	1py5	A	X	mon	1	1	human
VAV2	4roj	A	U	het	2	2	human
VIL1	1unc	A	X	mon	1	1	human
HDHD1	3l5k	A	X	mon	1	1	human
AGO4	1si2	A	X	hom	1	2	human
PARP2	4zzx	A	X	mon	1	1	human
UBR4	2ho2	B	U	het	2	2	human
MPP7	3o46	A	X	hom	1	3	human
FERMT1	4bbk	A	X	mon	1	1	human
RNF215	4btb	C	X	het	2	2	human
PPARGC1A	3d24	B	X	het	2	4	human
FGR	1m27	C	X	het	3	3	human
MPST	3olh	A	E	mon	1	1	human
TNFRSF13C	1osx	A	X	mon	1	1	human
BCR	1bmb	I	X	het	2	2	human
EXOSC7	2nn6	E	X	het	9	9	human
C8B	3ojy	B	X	het	3	3	human
DPP4	2rip	A	X	hom	1	2	human
VRK1	2lav	A	U	mon	1	1	human
ACADVL	3b96	A	N	hom	1	2	human
ITGAL	1zop	A	X	hom	1	2	human
ACOT12	4mob	A	X	hom	1	3	human
RPE65	4f30	A	X	hom	1	2	human
HMGB3	2eqz	A	U	mon	1	1	human
ARHGAP10	2mio	A	X	mon	1	1	human
PTK2	3bz3	A	U	mon	1	1	human
PARD6G	1rzx	A	X	het	2	2	human
SRSF8	2dnm	A	X	mon	1	1	human
TDRKH	3fdr	A	X	mon	1	1	human
HNRNPA3	1po6	A	U	mon	1	1	human
DNAJB6	2ej7	A	E	mon	1	1	human
DNAJC10	3apq	A	U	mon	1	1	human
BRWD1	3q2e	A	X	mon	1	1	human
IVD	1ivh	A	U	hom	1	4	human
LAYN	2k00	B	X	het	2	2	human
CYP19A1	3eqm	A	X	mon	1	1	human
FHL5	1x68	A	X	mon	1	1	human
PDYN	2n2f	A	X	mon	1	1	human
UQCRHL	1bcc	H	X	het	10	20	human
DAZ1	2xs7	A	X	mon	1	1	human
CDC16	4ui9	K	E	het	18	23	human
DAQB-143M3.10	1pja	A	X	mon	1	1	human
RALY	1wf1	A	U	mon	1	1	human
FZD8	4f0a	A	X	het	2	2	human
CHGA	1lv4	A	X	mon	1	1	human
PATZ1	2yt9	A	X	mon	1	1	human
CNOT1	4ct6	A	U	het	2	2	human
TAB1	2j4o	A	X	mon	1	1	human
FGF9	1g82	A	X	hom	1	2	human
DHH	2wfr	A	X	mon	1	1	human
ZBTB16	1buo	A	X	hom	1	2	human
KLK3	4nff	A	X	mon	1	1	human
PAK6	2odb	B	X	het	2	2	human
FABP4	1tow	A	X	mon	1	1	human
DOCK1	2m0y	A	E	mon	1	1	human
APBB3	2dyq	A	X	mon	1	1	human
SP5	1sp1	A	X	mon	1	1	human
MAST1	2m9x	A	X	mon	1	1	human
NCOR2	1kkq	E	U	het	2	2	human
XPNPEP1	3ctz	A	U	hom	1	2	human
MINOS1-NBL1	4x1j	A	X	hom	1	2	human
KIR2DS3	1nkr	A	X	mon	1	1	human
HIST1H2BM	2xql	B	U	het	2	10	human
PFKFB2	1tip	A	X	hom	1	2	human
NAT2	2ija	A	X	mon	1	1	human
GINS1	2e9x	A	E	het	4	4	human
FERMT2	2msu	A	U	mon	1	1	human
PTGR2	2zb4	A	X	mon	1	1	human
GEMIN2	3s6n	2	X	het	7	7	human
CACNB3	1t0j	B	X	het	3	3	human
SYNJ2BP-COX16	2jin	A	X	mon	1	1	human
CACNA1F	1vyt	E	X	het	2	2	human
ADPRH	3hfw	A	X	mon	1	1	human
CD274	3bis	A	X	mon	1	1	human
HSPA5	3ldo	A	U	mon	1	1	human
GPD1L	1wpq	A	X	hom	1	2	human
COX17	2rn9	A	U	mon	1	1	human
CTC-360G5.8	1wle	A	X	hom	1	2	human
IPO13	2x19	B	X	het	2	2	human
CYP46A1	4j14	A	X	mon	1	1	human
COL8A1	1o91	A	N	hom	1	3	human
CTSF	1m6d	A	X	hom	1	2	human
HS3ST6	1t8t	A	X	hom	1	2	human
ACE	2c6f	A	X	mon	1	1	human
PABPC5	2k8g	A	X	mon	1	1	human
GZMB	1iau	A	X	het	2	2	human
FN1	3m7p	A	N	hom	1	2	human
HNRNPA1L2	1po6	A	X	mon	1	1	human
CENPB	1bw6	A	U	mon	1	1	human
GNE	2yi1	A	X	hom	1	2	human
FASLG	4msv	A	X	het	2	6	human
HIST2H2BE	2xql	B	N	het	2	10	human
CPEB4	2mki	A	U	mon	1	1	human
EIF1AX	1d7q	A	U	het	2	2	human
IL23A	3qwr	B	X	het	3	3	human
PPP1R9B	3egg	C	U	het	2	2	human
EIF2AK2	2a1a	B	U	het	2	4	human
TUBB2B	4o4i	B	U	het	4	6	human
DUSP23	2img	A	X	mon	1	1	human
HIST1H2BE	2xql	B	X	het	2	10	human
BMP5	1m4u	L	X	het	2	4	human
EPS8	2e8m	A	U	mon	1	1	human
MT1F	2mhu	A	X	mon	1	1	human
DPYSL3	1kcx	A	U	hom	1	2	human
HNRNPH2	2lxu	A	U	mon	1	1	human
DUSP9	3lj8	A	X	mon	1	1	human
KCNAB2	1exb	A	X	het	2	8	human
DLX4	4rdu	A	X	mon	1	1	human
TWF1	1m4j	A	U	hom	1	2	human
XPO1	3gb8	A	U	het	2	2	human
TCEB2	4w9j	A	U	het	3	3	human
CHD3	2ho2	B	X	het	2	2	human
MYLPF	2w4a	B	X	mon	1	1	human
USP25	1vdl	A	X	mon	1	1	human
ZFP36	4j8s	B	X	het	2	2	human
FGF4	1ijt	A	X	mon	1	1	human
ANOS1	1zlg	A	X	mon	1	1	human
CABP2	2k7b	A	X	mon	1	1	human
NSF	1nsf	A	X	hom	1	6	human
PRKAB1	1z0m	A	X	mon	1	1	human
ADARB1	1zy7	A	X	mon	1	1	human
MIA-RAB4B	1hjd	A	X	mon	1	1	human
WDR5	4gmb	A	X	het	2	2	human
GNB3	1gg2	B	X	het	3	3	human
LDHAL6B	4ajk	A	X	hom	1	4	human
STAT4	1bgf	A	X	hom	1	2	human
BACH1	2z8h	A	X	hom	1	2	human
C1QTNF9B	3t4f	A	X	hom	1	6	human
RIMBP3	2ege	A	X	mon	1	1	human
KCND2	1nn7	A	X	hom	1	4	human
ING5	2vnf	A	X	het	2	2	human
ZNRF3	4cdj	A	X	mon	1	1	human
PKP2	3tt9	A	U	mon	1	1	human
PDK2	4mp7	A	X	hom	1	2	human
CDK9	4or5	A	X	het	4	4	human
UBE2D1	2yho	B	X	het	2	2	human
NUMB	1wj1	A	U	mon	1	1	human
SP3	1sp1	A	X	mon	1	1	human
GORASP1	4kfv	A	X	mon	1	1	human
PIP5K1A	4tz7	A	X	hom	1	2	human
KRT73	3tnu	B	X	het	2	4	human
GNLY	1l9l	A	X	mon	1	1	human
HDDC2	4l7e	A	E	hom	1	2	human
ST20-MTHFS	3hy6	A	X	mon	1	1	human
WDFY3	3wim	B	X	het	2	2	human
SPTA1	1owa	A	X	mon	1	1	human
STAG3L5P-PVRIG2P-PILRB	4nfd	A	X	mon	1	1	human
CASP7	3edr	B	N	het	3	6	human
SOX5	1i11	A	X	mon	1	1	human
FRMPD4	4wne	B	X	het	2	2	human
COX6B1	2occ	H	N	het	13	13	human
NEK6	2wqm	A	X	mon	1	1	human
APTX	3kt9	A	X	mon	1	1	human
DRD3	5aer	B	X	het	2	3	human
AK6	1rkb	A	X	mon	1	1	human
SNRPA	1fht	A	U	mon	1	1	human
UNG	1ugh	E	X	het	2	2	human
GGT1	4z9o	B	X	het	2	2	human
NPC1	3gkh	A	X	mon	1	1	human
GABRG1	1mot	A	X	mon	1	1	human
MACF1	2rly	P	U	het	2	2	human
GLRX3	3zyw	A	U	mon	1	1	human
CAB39	3gni	A	E	het	2	2	human
KAT5	2ou2	A	X	mon	1	1	human
CCL4	1hum	A	X	hom	1	2	human
SLC9A3R2	2d11	E	U	het	2	2	human
DOCK10	2wm9	A	X	het	2	4	human
NEK2	2w5a	A	X	mon	1	1	human
POTEI	3u4l	A	X	het	2	2	human
KDM4B	4lxl	A	X	het	2	2	human
ITGB1	4wk4	B	U	het	3	3	human
NAALADL1	4twe	A	X	hom	1	2	human
PPP1R8	2jpe	A	X	mon	1	1	human
APOC1	1opp	A	X	mon	1	1	human
CLEC2A	4iop	A	X	het	2	2	human
MIS18BP1	1wgx	A	X	mon	1	1	human
ACTR10	5afu	J	E	het	22	33	human
EHMT1	2rfi	A	U	het	2	2	human
CTNNA1	1h6g	A	U	mon	1	1	human
INSL3	2h8b	B	X	het	2	2	human
TUBA1C	3j6h	A	U	het	3	3	human
PDHB	3exi	B	N	het	2	4	human
MDM2	2lzg	A	X	mon	1	1	human
BNIP3	2j5d	A	X	hom	1	2	human
USP19	1wh0	A	X	mon	1	1	human
MEF2B	1c7u	A	X	hom	1	2	human
RBM39	2lq5	A	U	mon	1	1	human
KPNA5	4u2x	D	X	het	2	2	human
MYCBP2	3gbw	A	X	mon	1	1	human
GRK6	2acx	A	X	hom	1	2	human
KLK7	2qxh	A	X	mon	1	1	human
SPG7	2qz4	A	X	mon	1	1	human
APOBEC2	2nyt	A	X	hom	1	4	human
ICAM3	1t0p	B	X	het	2	2	human
SH3RF2	2djq	A	X	mon	1	1	human
NAA50	2ob0	A	U	mon	1	1	human
KIF2A	2gry	A	U	mon	1	1	human
PIWIL1	2l5c	A	X	mon	1	1	human
BCAP29	4w7y	A	X	hom	1	2	human
KRT14	3tnu	A	X	het	2	4	human
DYRK2	3kvw	A	X	mon	1	1	human
HERC2	3kci	A	X	mon	1	1	human
PRKAB2	4rer	B	X	het	3	3	human
DEFB106A	2lwl	A	X	mon	1	1	human
PABPN1	3ucg	A	U	hom	1	2	human
CHD4	2l5u	A	U	mon	1	1	human
TSHZ3	2dmi	A	X	mon	1	1	human
SASH3	2kea	A	X	mon	1	1	human
HES4	2mh3	A	X	hom	1	2	human
NAPA	3j99	G	U	het	5	13	human
CORO1B	2aq5	A	U	mon	1	1	human
MYCN	1mv0	A	X	het	2	2	human
ANG	1ang	A	X	hom	1	2	human
CALM2	1cmf	A	X	mon	1	1	human
TLL1	3edi	A	X	mon	1	1	human
GSTP1	13gs	A	U	hom	1	2	human
SLC4A1	1bh7	A	X	mon	1	1	human
ATP5C1	2w6i	G	N	het	5	9	human
TAF4	2p6v	A	X	hom	1	6	human
SYT4	1ugk	A	X	mon	1	1	human
TLR2	1fyw	A	X	mon	1	1	human
H2AFY2	2xd7	A	U	mon	1	1	human
OSBPL5	1v88	A	X	mon	1	1	human
JMJD1C	2ypd	A	X	mon	1	1	human
ABCB10	4ayw	A	X	hom	1	2	human
FKBP3	2mph	A	U	mon	1	1	human
CPLX2	1kil	E	X	het	5	5	human
VPREB1	3bj9	1	X	mon	1	1	human
NOD1	2nz7	A	X	hom	1	2	human
TNFRSF14	1jma	B	X	het	2	2	human
FBN3	1lmj	A	X	mon	1	1	human
HOXD8	1kz0	A	X	mon	1	1	human
TEN1-CDK3	2jgz	A	X	het	2	2	human
GLI3	2gli	A	X	mon	1	1	human
RFX1	1dp7	P	X	hom	1	2	human
EFEMP2	2kl7	A	X	mon	1	1	human
N4BP2	2d9i	A	X	mon	1	1	human
RAN	1rrp	A	U	het	2	2	human
HP	4x0l	C	X	het	3	3	human
CBLB	2jnh	A	X	mon	1	1	human
ADRBK1	4pnk	A	X	het	3	3	human
UGT2B28	2o6l	A	X	hom	1	2	human
APOA4	3s84	A	X	hom	1	2	human
TAOK2	2gcd	A	X	mon	1	1	human
IQUB	2daf	A	X	mon	1	1	human
YWHAH	2c74	A	U	het	2	4	human
MAGIX	2djt	A	X	mon	1	1	human
PRKACB	4wb8	A	U	het	2	2	human
IFNA7	1rh2	A	X	mon	1	1	human
THTPA	3tvl	A	X	mon	1	1	human
ACP1	5pnt	A	U	mon	1	1	human
WNK2	4chb	C	X	het	2	2	human
LIN7A	2dkr	A	X	mon	1	1	human
PEX13	1wxu	A	X	mon	1	1	human
SOX21	1gt0	D	X	het	2	2	human
PAIP2	1jgn	B	U	het	2	2	human
SERPINA1	3cwl	A	X	mon	1	1	human
FLNC	4mgx	A	E	het	2	2	human
TICAM1	3rc4	B	X	het	2	2	human
TBC1D20	4hl4	A	X	mon	1	1	human
DCAF5	3i89	B	X	het	2	2	human
SCAF4	3d9l	A	U	het	2	2	human
TFDP2	1cf7	B	X	het	2	2	human
EPX	1cxp	C	X	het	2	4	human
SEPT2	2qag	A	U	het	3	6	human
VSX1	3lnq	A	X	mon	1	1	human
PSIP1	3u88	C	U	het	3	3	human
KRT2	3tnu	B	U	het	2	4	human
RTN4RL2	4p8s	A	X	mon	1	1	human
CUL2	4wqo	D	U	het	4	4	human
CD44	1poz	A	N	mon	1	1	human
OXT	2mgo	A	X	mon	1	1	human
ZEB1	2e19	A	X	mon	1	1	human
ASS1	2nz2	A	X	hom	1	4	human
ITPA	2i5d	A	X	hom	1	2	human
SAP30	2kdp	A	E	mon	1	1	human
KCNK10	4xdl	A	X	hom	1	2	human
GP1BA	1gwb	A	X	mon	1	1	human
CYB5R4	3lf5	A	X	hom	1	2	human
ALCAM	5a2f	A	U	mon	1	1	human
PPIAL4G	1m63	C	X	het	4	8	human
TTC5	2xvs	A	X	mon	1	1	human
RP4-576H24.4	2d9c	A	X	mon	1	1	human
AHI1	4esr	A	X	mon	1	1	human
CYTIP	2z17	A	X	hom	1	2	human
VHL	1lm8	V	X	het	4	4	human
CHRM3	2csa	A	X	mon	1	1	human
CDK12	4nst	A	X	mon	1	1	human
VTN	1ssu	A	X	mon	1	1	human
SMYD2	3tg4	A	X	mon	1	1	human
GSC	2dmu	A	X	mon	1	1	human
DPH3	2jr7	A	X	mon	1	1	human
CTNNBIP1	1m1e	B	X	het	2	2	human
COMMD3-BMI1	2ckl	A	E	het	2	2	human
TREML1	2frg	P	X	mon	1	1	human
ZFAND3	1x4w	A	X	mon	1	1	human
GLTP	4gix	A	E	hom	1	2	human
UGT2B17	2o6l	A	X	hom	1	2	human
PHF12	2lkm	A	X	het	2	2	human
CEACAM5	1e07	A	X	mon	1	1	human
DCLK1	1mfw	A	X	mon	1	1	human
BLVRB	1hdo	A	E	mon	1	1	human
GLRA1	1mot	A	X	mon	1	1	human
POU3F4	2xsd	C	X	mon	1	1	human
CAPN8	2nqa	A	X	het	2	4	human
AC254952.1	1kc4	B	X	het	2	2	human
COPZ1	2hf6	A	E	mon	1	1	human
ARL2BP	2k9a	A	E	mon	1	1	human
ICAM5	4oi9	A	X	mon	1	1	human
RAPGEF4	2byv	E	X	mon	1	1	human
CDC37	2k5b	B	U	het	2	2	human
CS	1cts	A	U	hom	1	2	human
STK26	4fza	B	E	het	2	2	human
GU182355.5	2dli	A	X	mon	1	1	human
MAML1	3v79	M	X	het	4	4	human
SRSF1	2m7s	A	U	mon	1	1	human
PPP2R5E	3fga	B	U	het	5	5	human
MTRNR2L6	1y32	A	X	mon	1	1	human
FCHSD2	2dl5	A	X	mon	1	1	human
ATP1A3	3n23	A	X	het	3	3	human
ULK2	5ci7	A	X	mon	1	1	human
KPNB1	2p8q	A	U	het	2	2	human
MTPAP	3pq1	A	X	hom	1	2	human
NPPC	1jdp	H	X	het	2	3	human
TRPV1	2pnn	A	X	mon	1	1	human
MMP10	3v96	B	X	het	2	2	human
FLRT3	4v2e	A	X	mon	1	1	human
VIMP	2q2f	A	X	hom	1	2	human
RGS3	2oj4	A	X	mon	1	1	human
UFD1L	2yuj	A	N	mon	1	1	human
FRK	2dly	A	X	mon	1	1	human
NDC80	2igp	A	N	mon	1	1	human
DNMBP	4cc2	A	U	het	2	2	human
SULT1A3	1cjm	A	X	mon	1	1	human
RHO	1ry1	S	X	het	6	6	human
ITGAX	3k72	A	X	het	2	2	human
EXOSC2	2nn6	H	U	het	9	9	human
CMAS	3ewi	A	X	hom	1	4	human
ANXA3	1aii	A	E	mon	1	1	human
TLR1	1fyv	A	X	mon	1	1	human
HDAC1	4bkx	B	U	het	2	4	human
PPARG	1zgy	A	X	het	2	2	human
THOP1	1s4b	P	E	mon	1	1	human
TTR	2roy	A	X	hom	1	4	human
SNRPE	3s6n	E	U	het	7	7	human
MUC5AC	5ajo	B	X	het	2	2	human
UXS1	2b69	A	X	hom	1	2	human
SIGLEC5	2zg3	A	X	mon	1	1	human
DNAJB1	3agz	A	U	het	2	6	human
GZMH	3tk9	A	X	mon	1	1	human
LIMS2	1nyp	A	X	mon	1	1	human
DEFA1	2kht	A	X	mon	1	1	human
DIAPH2	2f31	B	X	het	2	2	human
SPTY2D1	5bs7	E	U	het	3	6	human
ITGA2	1dzi	A	N	het	2	4	human
MYNN	2vpk	A	X	hom	1	2	human
USO1	2w3c	A	U	mon	1	1	human
CCND1	2w96	A	X	het	2	2	human
UGDH	3tf5	A	U	hom	1	6	human
DNASE1	4awn	A	X	mon	1	1	human
ROBO2	2edj	A	X	mon	1	1	human
APLP2	1aqc	C	X	het	2	4	human
HOGA1	3s5n	A	X	hom	1	4	human
DTNB	2e5r	A	X	mon	1	1	human
GDI1	1gnd	A	E	mon	1	1	human
PUF60	3uwt	A	X	mon	1	1	human
ZNF483	2ctu	A	X	mon	1	1	human
COPB1	5a1u	G	U	het	7	24	human
POTEJ	3u4l	A	X	het	2	2	human
ARF3	1u81	A	X	mon	1	1	human
RGS7	2d9j	A	X	mon	1	1	human
RIMBP2	2csp	A	X	mon	1	1	human
SAA1	4ip9	A	X	hom	1	6	human
P4HA1	4btb	A	E	het	2	2	human
HIST1H4B	1eqz	D	X	het	4	8	human
KDM4A	4ura	A	X	mon	1	1	human
FHIT	2fit	A	X	hom	1	2	human
PVRL3	4fom	A	X	hom	1	2	human
MYOC	4wxq	A	X	mon	1	1	human
ZGPAT	4ii1	A	X	mon	1	1	human
PYGO2	2vpe	A	X	het	3	3	human
PDLIM3	1x64	A	X	mon	1	1	human
ARRB1	2iv8	P	X	het	2	3	human
ZBTB43	2csh	A	X	mon	1	1	human
ARID1A	1ryu	A	U	mon	1	1	human
PAX6	6pax	A	U	mon	1	1	human
FTMT	1r03	A	X	hom	1	24	human
IMPA1	1ima	A	E	hom	1	2	human
FUS	4fdd	B	N	het	2	2	human
EDF1	1x57	A	X	mon	1	1	human
MEX3B	2dgr	A	X	mon	1	1	human
HIST1H4D	1eqz	D	X	het	4	8	human
GSTA3	4hj2	A	X	hom	1	2	human
LGALSL	2jj6	A	X	mon	1	1	human
DDX53	3iuy	A	X	mon	1	1	human
HIST1H4G	2xyi	B	X	het	2	2	human
