gene	struc	chn	decay.class	qtype	unq	tot	species	
LMO4	1rut	X	X	mon	1	1	human
COL10A1	1gr3	A	X	hom	1	3	human
UBE2H	2z5d	A	X	hom	1	2	human
PRKAR1B	4din	B	X	het	2	2	human
MXD3	1pd7	B	X	het	2	2	human
UBE2Q1	1zuo	A	X	mon	1	1	human
SHANK2	1q3p	A	X	het	2	4	human
QPRT	2jbm	A	X	hom	1	6	human
METTL1	3ckk	A	U	mon	1	1	human
MIF	1gif	A	X	hom	1	3	human
DUT	3ehw	A	E	hom	1	3	human
COPZ1	5a1v	F	U	het	8	26	human
HDAC6	3gv4	A	X	het	2	2	human
PNLIP	1lpa	B	X	het	2	2	human
SEC23A	3egd	A	E	het	4	4	human
CFHR2	3zd2	A	X	hom	1	2	human
TNFRSF10B	2h9g	R	E	het	3	3	human
LCORL	2cob	A	X	mon	1	1	human
CACNA1C	1vyt	E	X	het	2	2	human
PHF6	4nn2	A	U	mon	1	1	human
ATF2	1t2k	D	X	het	3	4	human
CSNK2A1	1jwh	A	E	het	2	4	human
SUMF2	1y4j	A	U	hom	1	2	human
TRPV6	2rfa	A	X	mon	1	1	human
NLRP10	2m5v	A	X	mon	1	1	human
MEOX2	1omq	A	X	mon	1	1	human
UBB	5a5b	9	X	het	35	35	human
PABPC1	2rqg	B	E	het	2	2	human
MDM2	2mps	A	X	het	2	2	human
SHQ1	2mnw	A	X	mon	1	1	human
N4BP2	3fau	A	X	hom	1	4	human
FOXD3	2hfh	A	X	mon	1	1	human
CAMK2D	1cdm	B	E	het	2	2	human
SEPT3	3sop	A	E	hom	1	2	human
TCEA1	3ndq	A	E	mon	1	1	human
MTRNR2L10	2gd3	A	X	mon	1	1	human
CAMK2B	1cdm	B	X	het	2	2	human
KPNA4	4uae	A	E	het	2	2	human
ARF5	1re0	A	U	het	2	2	human
RTN4	2ko2	A	X	mon	1	1	human
MAP3K10	4uy9	A	X	hom	1	4	human
AHCTF1	4i0o	A	N	mon	1	1	human
TSPO	2mgy	A	U	mon	1	1	human
IMP3	2cqj	A	X	mon	1	1	human
IGHV3-11	2uzi	H	X	het	3	3	human
KIF1A	4egx	A	X	hom	1	2	human
HNRNPR	2dgu	A	U	mon	1	1	human
PEX3	3mk4	A	X	het	2	2	human
VAPA	2rr3	A	U	het	2	2	human
KCNA2	1qdv	A	X	hom	1	4	human
CDKL3	3zdu	A	X	hom	1	2	human
NKX2-1	4s0h	B	X	het	2	2	human
GNA14	5do9	A	X	het	2	2	human
CELF2	3nnh	A	X	hom	1	2	human
NCOA5	2j7x	B	E	het	2	2	human
PDLIM2	1vb7	A	X	mon	1	1	human
UBE2B	2ybf	A	X	het	2	2	human
DPYS	2vr2	A	X	hom	1	4	human
DOCK8	3vhl	A	X	het	2	2	human
C1QL2	4qpy	A	X	hom	1	3	human
MKNK1	2hw7	A	X	mon	1	1	human
PHF23	3o7a	A	X	het	2	2	human
HS3ST2	1t8t	A	X	hom	1	2	human
EIF4EBP2	3am7	B	X	het	2	2	human
SLIT1	2v9t	B	X	het	2	2	human
ACAT2	1wl4	A	E	hom	1	4	human
ETFB	1t9g	S	U	het	3	6	human
THAP1	2l1g	A	X	mon	1	1	human
CYP24A1	3k9y	A	X	mon	1	1	human
PRPH	3klt	A	X	hom	1	4	human
CHMP4C	4abm	A	X	hom	1	2	human
GTF2IRD1	2d99	A	X	mon	1	1	human
RGPD8	3bbp	D	X	het	2	4	human
SEPSECS	3hl2	A	X	hom	1	4	human
TPSB2	4mpu	A	X	hom	1	4	human
RAB3C	1zbd	A	X	het	2	2	human
NLRP7	2km6	A	X	mon	1	1	human
CLEC2D	4wco	A	X	mon	1	1	human
NFKBIA	1ikn	D	X	het	3	3	human
VPS54	3n1b	A	X	mon	1	1	human
CADPS	1wi1	A	X	mon	1	1	human
GZMH	3tju	A	X	het	2	2	human
MDM4	2mwy	A	X	het	2	2	human
PTPRE	1yfo	A	X	mon	1	1	human
IL5	1hul	A	X	hom	1	2	human
CRYGD	1elp	A	X	hom	1	2	human
APLNR	2low	A	X	mon	1	1	human
KCTD2	3dry	A	X	hom	1	5	human
STXBP4	1wi4	A	X	mon	1	1	human
IAPP	2g48	C	X	het	2	2	human
GRIA2	2wjw	A	X	hom	1	2	human
TAF7	4rgw	B	X	het	2	2	human
ULK2	4wno	A	X	mon	1	1	human
NUDC	2cr0	A	U	mon	1	1	human
HDAC1	4bkx	B	N	het	2	4	human
GSTP1	13gs	A	E	hom	1	2	human
PROC	4dt7	E	X	het	3	3	human
CTB-60B18.6	1qfw	B	X	het	6	6	human
CD8A	1akj	D	X	het	4	5	human
GHRL	2jsj	A	X	mon	1	1	human
AP000304.12	4b2q	W	X	het	10	42	human
SNTB2	2pdz	A	U	het	2	2	human
AHI1	4esr	A	X	mon	1	1	human
PCYT1A	3hl4	A	U	hom	1	2	human
MASP2	3tvj	B	X	het	3	3	human
ZCCHC17	2cqo	A	X	mon	1	1	human
HNRNPH1	1wez	A	U	mon	1	1	human
CCBL1	3fvs	A	X	hom	1	2	human
AKAP5	2h9r	C	X	het	2	3	human
COX7B2	2ybb	V	X	het	37	48	human
GRB14	2auh	B	X	het	2	2	human
WASF2	2a40	C	U	het	3	3	human
PPT1	3gro	A	N	hom	1	2	human
IGHV3OR16-8	2uzi	H	X	het	3	3	human
UBE2F-SCLY	4gba	F	X	het	2	2	human
APBA1	1x11	A	X	het	2	4	human
GIPR	2qkh	A	X	het	2	2	human
FST	2p6a	C	X	het	3	5	human
ATPIF1	1hf9	A	X	hom	1	2	human
C11orf73	3ww0	B	X	hom	1	2	human
CD276	4i0k	A	X	hom	1	2	human
STK26	4fzd	B	E	het	3	3	human
HIST1H4K	4zux	B	X	het	9	36	human
FGF19	2p23	A	X	hom	1	2	human
GON4L	1ug2	A	X	mon	1	1	human
CSRP1	2o13	A	E	mon	1	1	human
HPR	4x0i	C	X	het	4	4	human
SGPL1	4q6r	A	U	hom	1	2	human
LGALS3BP	1by2	A	X	mon	1	1	human
RGS8	2ode	B	X	het	2	2	human
ZSCAN12	3lhr	A	X	hom	1	2	human
R3HDM2	1whr	A	X	mon	1	1	human
PDCD5	2k6b	A	X	mon	1	1	human
MAP1LC3B2	2k6q	A	X	het	2	2	human
KLHL11	3i3n	A	X	hom	1	2	human
SMARCC2	2yus	A	U	mon	1	1	human
FEN1	1ul1	X	X	het	2	6	human
BRD9	4yy6	A	X	het	2	2	human
IL10	1j7v	L	X	het	2	4	human
HTR1B	4iaq	A	X	hom	1	2	human
VPS33A	4bx9	A	U	het	2	2	human
HSD17B1	1a27	A	X	hom	1	2	human
ARHGEF6	1zsg	A	X	het	2	2	human
EPHB3	4pdo	A	X	hom	1	2	human
FBLIM1	2k9u	B	X	het	2	2	human
FOXD4L4	2hfh	A	X	mon	1	1	human
ADH7	1agn	A	X	hom	1	2	human
GDA	3e0l	A	X	hom	1	2	human
LRRC16A	3lk3	T	X	het	3	3	human
LALBA	4l41	A	X	het	2	3	human
MPP2	2e7k	A	X	mon	1	1	human
IGKV1-5	2uzi	L	X	het	3	3	human
HSPA8	3c7n	B	U	het	2	2	human
KIR3DL3	4n8v	G	X	het	4	4	human
YWHAE	3ual	A	E	het	2	4	human
KPNA6	4uad	A	U	het	2	2	human
CABP5	3ox6	A	X	mon	1	1	human
NUPL1	4jo7	A	E	het	2	4	human
CD3D	1xiw	B	X	het	4	4	human
PPID	1iip	A	E	mon	1	1	human
CDK2AP2	2m1l	A	X	hom	1	2	human
HSF2	5d8k	B	X	hom	1	2	human
RGS19	1cmz	A	X	mon	1	1	human
IL7R	3di2	B	X	het	2	2	human
BMP3	2qcq	A	X	hom	1	2	human
L3MBTL3	3ut1	A	X	hom	1	2	human
ID3	2lfh	A	X	hom	1	2	human
AARS	4xeo	A	E	mon	1	1	human
DDX19A	3fmp	B	X	het	2	2	human
SEC61A1	5a6u	A	U	het	3	3	human
HPSE	5e8m	A	X	het	2	2	human
MAN1A2	1nxc	A	X	mon	1	1	human
WNT8B	4f0a	B	X	het	2	2	human
PRMT3	3smq	A	X	hom	1	2	human
PTPN9	4icz	A	E	het	2	2	human
NPTN	2wv3	A	E	mon	1	1	human
KIR3DL2	4n8v	G	X	het	4	4	human
IFIT2	4g1t	A	X	hom	1	2	human
ABHD14A-ACY1	1q7l	B	X	het	2	2	human
HSP90B1	3o2f	A	U	hom	1	2	human
RNASEH2A	3p56	A	X	het	3	3	human
AC245015.1	2uzi	L	X	het	3	3	human
LIN7B	1y74	A	X	het	2	4	human
RAB11FIP3	2d7c	C	X	het	2	2	human
LHX3	2rgt	A	X	hom	1	2	human
ARL3	3bh7	A	E	het	2	2	human
UBR2	3ny3	A	E	het	2	2	human
SOD2	1xdc	A	U	hom	1	4	human
MEF2B	1n6j	A	X	het	2	3	human
STX7	1gl2	B	U	het	4	4	human
XRCC4	1fu1	A	X	hom	1	4	human
EHF	3jtg	A	X	mon	1	1	human
GRIK1	4uqq	A	X	hom	1	4	human
SOX21	1gt0	D	X	het	2	2	human
MKNK2	2hw6	A	X	mon	1	1	human
HSPE1	4pj1	1	E	het	2	28	human
RIMBP2	2csi	A	X	mon	1	1	human
PGA3	1pso	E	X	het	2	2	human
KAT6A	3v43	A	X	het	2	2	human
FAF1	3qq8	B	X	het	2	2	human
ARHGAP26	1ugv	A	X	mon	1	1	human
PHACTR1	4b1z	M	X	het	2	8	human
SNX1	4fzs	A	E	hom	1	2	human
PDPN	3wsr	C	X	het	2	2	human
YARS2	2pid	A	U	hom	1	2	human
TERF1	3bqo	A	X	het	2	4	human
ZIC4	2rpc	A	X	mon	1	1	human
ARF6	4fme	C	E	het	3	3	human
NEK2	4a4x	A	X	mon	1	1	human
SYNGAP1	3bxj	A	X	mon	1	1	human
SORCS2	1wgo	A	X	mon	1	1	human
LEPR	3v6o	A	X	het	3	3	human
NLRP12	2l6a	A	X	mon	1	1	human
AAK1	4w9x	A	X	mon	1	1	human
IGKC	4xi5	C	X	het	4	4	human
FOXD4L3	2hfh	A	X	mon	1	1	human
IL1R2	3o4o	C	X	het	3	3	human
PABPC1L2A	4f02	A	X	het	2	2	human
SP140L	2md8	C	X	mon	1	1	human
B3GAT2	2d0j	A	X	hom	1	2	human
EPB41	3bin	A	X	mon	1	1	human
NR2C2	3p0u	A	X	hom	1	2	human
IL1RAPL2	1t3g	A	X	hom	1	2	human
PJA1	2l0b	A	X	mon	1	1	human
CTC-432M15.3	2d93	A	X	mon	1	1	human
BIRC8	1xb0	A	X	het	2	12	human
LGR4	4kt1	A	X	het	2	2	human
SMNDC1	4a4h	A	U	mon	1	1	human
ATP1B1	3b8e	B	N	het	3	3	human
SULT2B1	1q1q	A	X	mon	1	1	human
TNNI1	2mzp	I	X	het	2	2	human
CTH	2nmp	A	X	hom	1	4	human
BAIAP2L2	3ok8	A	X	hom	1	2	human
IL17RB	3vbc	A	X	mon	1	1	human
IFNW1	3se4	B	X	het	3	3	human
NRIP1	2gpp	C	X	het	2	4	human
GMFG	4jd2	H	X	het	8	8	human
CLEC9A	3vpp	A	X	mon	1	1	human
SFI1	2k2i	B	X	het	2	2	human
POLQ	5aga	A	X	hom	1	4	human
GJB6	2zw3	A	X	hom	1	12	human
SLC8A1	2klt	A	X	mon	1	1	human
TLX1	3a01	A	X	het	2	2	human
CX3CL1	1f2l	A	X	hom	1	4	human
TRIM9	2db8	A	X	mon	1	1	human
HIST1H3C	1u35	A	X	het	4	8	human
GAPDHS	3h9e	O	X	hom	1	4	human
ALB	4n0u	D	X	het	4	4	human
TICAM1	4bsx	A	X	mon	1	1	human
PSENEN	5fn3	D	X	het	5	5	human
UBE2E1	3bzh	A	E	hom	1	2	human
USB1	4h7w	A	X	mon	1	1	human
EHD1	2kff	A	E	het	2	2	human
FBXL5	3v5x	A	X	mon	1	1	human
SP8	1va3	A	X	mon	1	1	human
ACTC1	1t44	A	E	het	2	2	human
LGALS3	4xbn	A	E	mon	1	1	human
PPM1B	3fxo	A	U	mon	1	1	human
SSH2	2nt2	A	X	mon	1	1	human
PDLIM5	1wf7	A	U	mon	1	1	human
UGDH	3tdk	A	E	hom	1	6	human
POTEF	3b63	L	X	het	2	14	human
DFFA	1f2r	I	E	het	2	2	human
RNASE3	4a2o	A	X	hom	1	4	human
GFRA1	2v5e	A	X	het	2	4	human
HLA-DMB	4i0p	B	X	het	4	4	human
PRKAB2	4rer	B	X	het	3	3	human
NUP155	5a9q	A	U	het	10	304	human
MAOA	1o5w	A	X	hom	1	2	human
FNTA	3e37	A	X	het	2	2	human
MYLK4	2x4f	A	X	mon	1	1	human
UBE2N	4dhj	C	E	het	3	3	human
SH3RF2	2djq	A	X	mon	1	1	human
EPS8L2	1wxb	A	E	mon	1	1	human
C7	2wcy	A	X	mon	1	1	human
TMEM173	4ksy	A	X	hom	1	2	human
NUTF2	5bxq	A	E	het	2	5	human
TBCE	1wjn	A	X	mon	1	1	human
GAS2	1v5r	A	X	mon	1	1	human
AIM2	3rn2	A	X	hom	1	2	human
CPD	1qmu	A	E	hom	1	3	human
ACTN3	3lue	K	X	het	2	20	human
EIF4ENIF1	5anr	C	X	het	3	3	human
ZNF180	1mey	C	X	mon	1	1	human
CISD1	2qh7	A	X	hom	1	2	human
NSMCE2	2yu4	A	X	mon	1	1	human
BBX	1wz6	A	X	mon	1	1	human
FURIN	1p8j	A	X	het	2	8	human
RP11-561B11.2	4xgm	A	X	mon	1	1	human
RBM41	2cpx	A	X	mon	1	1	human
NAIP	2vm5	A	X	mon	1	1	human
BRD2	2dvq	A	X	het	2	4	human
REL	1gji	A	X	hom	1	2	human
RBM8A	2hyi	B	E	het	4	4	human
IKZF4	2ma7	A	X	mon	1	1	human
ZNF232	3lhr	A	X	hom	1	2	human
HAVCR2	5f71	A	X	mon	1	1	human
PRKAA1	4rer	A	U	het	3	3	human
ZFAND5	2l00	A	X	het	2	2	human
SHOX	3cmy	A	X	hom	1	2	human
TUB	2fim	A	X	hom	1	2	human
PFKM	4omt	A	N	hom	1	2	human
ASIP	2l1j	A	X	mon	1	1	human
HOXB7	1b8i	A	X	het	2	2	human
AZU1	1fy1	A	X	mon	1	1	human
TFPI	4bqd	A	X	het	2	2	human
COMMD1	2h2m	A	X	mon	1	1	human
STEAP4	2yjz	A	X	mon	1	1	human
RAD54L	1z3i	X	X	mon	1	1	human
PRDX4	3wgx	C	E	het	2	2	human
PRKCA	1tbo	A	E	mon	1	1	human
RIMS1	2q3x	A	X	hom	1	2	human
STAT4	1bgf	A	X	hom	1	2	human
ERN1	3p23	A	X	hom	1	2	human
IL1RAPL1	4m92	B	X	het	2	2	human
STK38L	1psb	C	X	het	2	4	human
POLR2H	5flm	H	X	het	12	12	human
GABRG2	1mot	A	X	mon	1	1	human
KIT	2e9w	A	X	het	2	4	human
TBC1D14	2qq8	A	X	mon	1	1	human
THOP1	2o36	A	E	mon	1	1	human
FBXO2	2e33	A	X	het	2	2	human
MYH14	1br1	A	E	het	2	2	human
METAP1	4iku	A	E	mon	1	1	human
CIC	4j2j	D	X	het	2	2	human
ITGB2	2p28	A	X	het	2	2	human
FOXA2	1d5v	A	X	mon	1	1	human
CGA	1qfw	A	X	het	6	6	human
COL1A1	3ejh	E	X	het	2	2	human
DDT	1dpt	A	E	hom	1	3	human
PIM1	2bil	B	X	het	2	2	human
AC233755.2	2uzi	H	X	het	3	3	human
STS	1p49	A	X	mon	1	1	human
GSTM1	2f3m	A	U	hom	1	2	human
CDK8	4f7s	A	X	het	2	2	human
VTN	3bt2	B	X	het	5	5	human
GNPDA1	1ne7	A	E	hom	1	6	human
AQP4	3gd8	A	X	hom	1	4	human
CDH6	3lnd	A	E	hom	1	2	human
SPIN3	4mzg	B	X	het	2	2	human
S100P	2mjw	B	X	het	2	4	human
SEC61A2	3j7r	1	X	het	79	79	human
HBA2	4wjg	A	X	het	5	10	human
CDC25C	3op3	A	X	hom	1	2	human
IGHV1-69-2	4m62	H	X	het	3	6	human
MBD3	2l2l	B	U	het	2	2	human
SPINK6	2bus	A	X	mon	1	1	human
USP15	3pv1	A	E	hom	1	2	human
NCR2	1hkf	A	X	hom	1	2	human
SIGLEC9	1o7s	A	X	mon	1	1	human
DPF2	2kwj	A	X	het	2	2	human
PRMT2	1x2p	A	X	mon	1	1	human
PELI3	3egb	A	X	mon	1	1	human
ALDH3A1	3sza	A	X	hom	1	2	human
ULBP3	1kcg	C	X	het	2	3	human
CSTF2	2j8p	A	U	mon	1	1	human
DAXX	4h9p	C	X	het	3	3	human
ECH1	2vre	A	E	hom	1	6	human
SOX13	1i11	A	X	mon	1	1	human
TGFB3	3eo1	C	X	het	3	6	human
PCDH7	2yst	A	X	mon	1	1	human
HSP90AB1	2qg0	A	E	hom	1	2	human
NME2	3bbb	A	E	hom	1	6	human
HSD17B4	2cdh	S	U	het	5	36	human
SAR1A	2gao	A	U	hom	1	2	human
PMS1	2cs1	A	X	mon	1	1	human
KCNMA1	3u6n	A	U	hom	1	4	human
STIL	4yyp	B	X	het	2	2	human
PTGES	4yl1	A	X	hom	1	3	human
CTSC	1k3b	C	X	het	3	12	human
COTL1	1udm	A	E	mon	1	1	human
IGKV1-37	2uzi	L	X	het	3	3	human
RGS9	1fqj	B	X	het	3	3	human
GPD1L	2pla	A	X	hom	1	2	human
ALDH1L1	2o2p	A	X	hom	1	4	human
MTSS1L	2d1l	A	X	hom	1	2	human
RAB8B	3qbt	A	X	het	2	2	human
FGF23	2p39	A	X	mon	1	1	human
ENOSF1	4a35	A	X	hom	1	2	human
ACVR1B	1b6c	B	X	het	2	2	human
CALML3	2llo	A	X	het	2	2	human
HOXA7	1b8i	A	X	het	2	2	human
TECR	2dzj	A	U	mon	1	1	human
KEAP1	4ifl	X	X	het	2	2	human
CACNA1B	4dex	B	X	het	2	2	human
DLAT	3crk	C	U	het	2	4	human
PAICS	2h31	A	E	hom	1	8	human
ZHX3	2da5	A	X	mon	1	1	human
NTRK2	2mfq	B	X	het	2	2	human
SP7	1va1	A	X	mon	1	1	human
GNAS	1u0h	C	N	het	3	3	human
CHMP1B	4txr	B	X	het	3	3	human
YTHDC2	2yu6	A	X	mon	1	1	human
MST1R	4qt8	A	X	het	2	2	human
DEFA5	2mit	A	X	hom	1	2	human
MYO1E	2xmf	A	E	mon	1	1	human
CHIA	3rm4	A	X	mon	1	1	human
PRKAG1	4rew	G	X	het	3	3	human
HLA-DOB	4i0p	D	X	het	4	4	human
GTF2A1	1nvp	B	U	het	4	4	human
PDE10A	4yqh	A	X	hom	1	2	human
RBBP7	3cfs	B	E	het	2	2	human
MAF	4eot	A	X	hom	1	2	human
CASP8	2y1l	B	X	het	4	8	human
SCOC	4bwd	A	U	hom	1	2	human
HIST1H2BB	3x1s	D	X	het	4	8	human
COL9A1	2uur	A	X	mon	1	1	human
KSR1	1kbf	A	X	mon	1	1	human
PTH	1et1	A	X	hom	1	2	human
SIRT6	3zg6	A	X	het	2	2	human
TNNC2	1a2x	A	X	het	2	2	human
RPA1	1l1o	C	E	het	3	6	human
ROR2	3zzw	A	X	hom	1	2	human
FARP2	4gyv	A	X	hom	1	6	human
MAFG	3a5t	A	X	hom	1	2	human
GATAD2A	2l2l	A	U	het	2	2	human
STARD5	2r55	A	X	mon	1	1	human
ME2	1do8	A	E	hom	1	4	human
MSH6	2o8e	B	N	het	2	2	human
ACAT1	2ibu	A	N	hom	1	4	human
ASRGL1	4osx	A	X	hom	1	2	human
ACBD5	3flv	A	X	mon	1	1	human
TNFSF13	1xu1	A	X	het	2	6	human
NRP2	2qql	A	X	het	3	6	human
FHL2	2d8z	A	E	mon	1	1	human
REV3L	4gk5	C	X	het	4	4	human
C12orf65	2rsm	A	X	mon	1	1	human
IRF2BP2	2cs3	A	E	mon	1	1	human
CLK4	2vag	A	X	mon	1	1	human
SCN10A	4djc	B	X	het	2	2	human
HIST1H4L	4zux	B	X	het	9	36	human
PLA2G7	3d59	A	X	mon	1	1	human
GFI1B	2kmk	A	X	mon	1	1	human
MTERF1	3n7q	A	X	mon	1	1	human
SPINT2	4u32	X	X	het	2	2	human
PDILT	4nwy	A	X	mon	1	1	human
ETV1	4avp	A	X	hom	1	2	human
HSD11B1	2irw	A	X	hom	1	2	human
GLB1	3thc	A	U	hom	1	2	human
EIF4G2	4iul	A	U	mon	1	1	human
SNRPD3	4pjo	A	X	het	9	9	human
VAMP3	1kil	A	U	het	5	5	human
GALE	1ek5	A	X	hom	1	2	human
PARD6B	1nf3	C	X	het	2	2	human
SENP1	2iyd	A	U	het	2	2	human
PFKP	4u1r	A	U	hom	1	4	human
MLK4	4uy9	A	X	hom	1	4	human
NLGN4Y	2wqz	A	X	het	2	2	human
RBMY1E	2mks	A	X	mon	1	1	human
APH1A	5fn3	C	X	het	5	5	human
CYP3A5	4d6z	A	X	mon	1	1	human
HIST1H4C	4zux	B	X	het	9	36	human
SLC2A14	4zwc	A	X	mon	1	1	human
NCR1	1p6f	A	X	mon	1	1	human
FGF20	3f1r	A	X	hom	1	2	human
RGL2	5cm8	A	X	het	2	2	human
DNAJB6	2ej7	A	E	mon	1	1	human
KRIT1	4hdq	A	X	het	3	3	human
GALM	1so0	A	X	mon	1	1	human
AC233755.1	2eks	B	X	het	2	2	human
TREML1	2frg	P	X	mon	1	1	human
NR2F6	2ebl	A	X	mon	1	1	human
EPS8L3	1wxt	A	X	mon	1	1	human
IGF2BP2	3krm	A	E	mon	1	1	human
NAALADL1	4twe	A	X	hom	1	2	human
NGB	4mpm	A	X	hom	1	2	human
PRPF8	3lru	A	U	hom	1	2	human
ASAP3	2b0o	E	X	hom	1	2	human
DACH2	1l8r	A	X	mon	1	1	human
CFI	2xrc	A	X	mon	1	1	human
ARPC5	4jd2	G	N	het	8	8	human
FHL1	4j2x	B	X	het	2	2	human
CFHR5	3zd2	A	X	hom	1	2	human
NEK7	5de2	A	E	het	2	2	human
MTRR	2qtl	A	X	mon	1	1	human
ETHE1	4chl	A	E	hom	1	2	human
KIR2DL2	1efx	D	X	het	4	5	human
RRP8	2zfu	A	X	mon	1	1	human
PTEN	1d5r	A	X	mon	1	1	human
PEBP1	1bd9	A	X	hom	1	2	human
RBM7	2m8h	A	U	mon	1	1	human
USP21	3i3t	A	X	het	2	2	human
POLK	4u7c	A	X	hom	1	2	human
MLKL	2msv	A	X	mon	1	1	human
TPM2	3u59	A	U	hom	1	2	human
GOLPH3	3kn1	A	U	mon	1	1	human
APITD1-CORT	4ne5	A	X	het	2	4	human
HIST3H2A	2cv5	C	X	het	4	8	human
COX6B1	2y69	H	N	het	13	13	human
CYP2C9	1dt6	A	X	mon	1	1	human
RAD1	3ggr	C	X	het	3	3	human
BTK	1k2p	A	X	hom	1	2	human
CLIP4	2z0w	A	X	hom	1	2	human
CLEC10A	1dv8	A	X	mon	1	1	human
MTCP1	1a1x	A	X	hom	1	2	human
RHEB	3t5g	A	U	het	2	2	human
ADAMTS5	2rjq	A	X	mon	1	1	human
RAB22A	1z0j	A	E	het	2	2	human
RBPMS	5det	A	E	hom	1	2	human
RAB3D	3dz8	A	X	hom	1	2	human
ZFAND4	1wff	A	X	mon	1	1	human
HLA-DRB3	2q6w	B	X	het	3	3	human
DOK7	3ml4	A	X	het	2	4	human
RGPD2	3bbp	D	X	het	2	4	human
CHRFAM7A	1kc4	B	X	het	2	2	human
REPS2	1fi6	A	X	mon	1	1	human
CCL17	1nr4	A	X	hom	1	2	human
ZSWIM2	2dip	A	X	mon	1	1	human
ATXN7L1	2kkr	A	X	mon	1	1	human
RTF1	3u1u	A	U	hom	1	2	human
FAF2	2dam	A	U	mon	1	1	human
NTN4	4wnx	A	X	mon	1	1	human
RWDD2A	2daw	A	X	mon	1	1	human
EPHA10	3nru	A	X	mon	1	1	human
SMS	3c6k	A	E	hom	1	2	human
ATP5E	2w6h	I	X	het	5	9	human
MSX2	1ig7	A	X	mon	1	1	human
ARC	4x3h	A	X	het	2	2	human
EIF4E1B	4ued	A	X	het	2	2	human
FGFR1OP	2d68	A	X	hom	1	2	human
PEX19	3mk4	B	E	het	2	2	human
GEM	2cjw	A	X	hom	1	2	human
GALNT2	5ajn	A	U	het	2	2	human
KIR3DP1	4n8v	G	X	het	4	4	human
TMEM14A	2lop	A	X	mon	1	1	human
ID2	4aya	A	X	hom	1	2	human
TAF5	2nxp	A	X	mon	1	1	human
RBP7	1lpj	A	X	mon	1	1	human
NPPC	1jdp	H	X	het	2	3	human
APTX	4ndi	A	X	mon	1	1	human
OSBPL5	1v88	A	X	mon	1	1	human
CCT4	3iyg	D	U	het	8	8	human
ETFDH	2gmj	A	X	mon	1	1	human
HEBP2	3r85	E	U	het	2	2	human
RIMBP3B	2ege	A	X	mon	1	1	human
ZNF268	2eoj	A	X	mon	1	1	human
ZSCAN20	1mey	C	X	mon	1	1	human
TYMP	2wk6	A	X	hom	1	2	human
ALDOB	1qo5	A	X	hom	1	4	human
PIAS1	1v66	A	E	mon	1	1	human
YES1	3d7u	B	E	het	2	2	human
CXCL13	5cbe	E	X	het	3	3	human
RPGRIP1	4qam	B	X	het	2	2	human
DLX4	4xrs	G	X	het	2	2	human
GNB1	3ah8	B	U	het	4	4	human
HADH	1f0y	A	E	hom	1	2	human
FOXK1	2c6y	A	X	hom	1	2	human
KCNQ1	3bj4	A	X	hom	1	4	human
TGFBI	1x3b	A	X	mon	1	1	human
WIF1	2ygq	A	X	hom	1	3	human
TBCC	2yuh	A	X	mon	1	1	human
EML1	4ci8	A	X	mon	1	1	human
PYGO1	2yyr	A	X	het	2	3	human
CARD11	4jup	A	X	hom	1	2	human
MYCBP2	3hwj	A	X	mon	1	1	human
ACKR1	4nuu	C	X	het	2	2	human
ANXA4	2zhj	A	E	hom	1	2	human
DLC1	2dky	A	U	mon	1	1	human
IL17RA	3jvf	C	X	het	2	3	human
ACTR3B	4jd2	A	X	het	8	8	human
IRS2	1irs	A	X	het	2	2	human
RTN4IP1	2vn8	A	X	mon	1	1	human
ELAC1	3zwf	A	X	hom	1	2	human
NUDT11	3mcf	A	X	mon	1	1	human
HDDC3	3nr1	A	X	hom	1	2	human
FBP1	4mjo	A	X	hom	1	4	human
SERPINF2	2r9y	A	X	mon	1	1	human
CYFIP1	4n78	A	U	het	6	6	human
BMPR1A	2h64	B	X	het	3	6	human
GGTLC3	4gdx	B	X	het	2	2	human
RBP4	3bsz	E	X	het	4	10	human
MIEF2	4woy	A	X	mon	1	1	human
CHCHD7	2lqt	A	X	mon	1	1	human
ITPK1	2qb5	A	X	mon	1	1	human
MINA	4bxf	A	X	het	2	4	human
GLUD1	1l1f	A	U	hom	1	6	human
SEPT7	3tw4	A	E	hom	1	2	human
CXCL6	2mgs	A	X	hom	1	2	human
RNASET2	3t0o	A	X	mon	1	1	human
ZNF32	2ept	A	X	mon	1	1	human
HOXA13	2cra	A	X	mon	1	1	human
BROX	3uly	A	X	het	2	4	human
SOS2	1bkd	S	X	het	2	8	human
GCHFR	1is7	K	X	het	2	20	human
NME4	1ehw	A	X	hom	1	6	human
PRIM2	4rr2	B	U	het	2	2	human
TRIM41	2egm	A	X	mon	1	1	human
PRPF38A	4rza	A	X	mon	1	1	human
ORC2	5c8h	A	E	mon	1	1	human
MYCBP	2yy0	A	X	hom	1	2	human
TRIM28	2yvr	A	U	hom	1	2	human
GINS4	2e9x	D	X	het	4	4	human
PQBP1	4bws	B	X	het	3	3	human
BCL2	2xa0	A	X	het	2	2	human
CD80	1i8l	A	X	het	2	2	human
GATA5	2l6z	A	X	het	3	3	human
PPIH	1mzw	A	X	het	2	2	human
DECR2	4fc6	A	X	hom	1	4	human
CDK2AP1	2kw6	A	N	hom	1	2	human
TWF1	1m4j	A	E	hom	1	2	human
MAP3K9	4uy9	A	X	hom	1	4	human
DDX50	2e29	A	U	mon	1	1	human
