gene	struc	chn	decay.class	qtype	unq	tot	species	
Fgf18	4cjm	A	X	mon	1	1	mouse
Cplx2	1kil	E	X	het	5	5	mouse
Hcn1	3u0z	A	X	hom	1	4	mouse
Ccnk	5efq	B	E	het	2	2	mouse
Hmgcl	2cw6	A	X	hom	1	2	mouse
Itgb7	3v4p	B	X	het	4	4	mouse
Grik1	4uqq	A	X	hom	1	4	mouse
Dnajb1	2qld	A	E	hom	1	2	mouse
Syt7	2d8k	A	X	mon	1	1	mouse
Star	3p0l	A	X	mon	1	1	mouse
Grip2	1n7f	A	X	het	2	4	mouse
Igfbp4	2dsr	G	X	het	3	3	mouse
Ptpro	2pi7	A	X	hom	1	2	mouse
Trp53	3exj	A	X	hom	1	4	mouse
Maf1	3nr5	A	X	mon	1	1	mouse
Cct3	3iyg	G	N	het	8	8	mouse
Dclk2	2xrp	I	X	het	3	9	mouse
Nub1	1wju	A	E	mon	1	1	mouse
Pom121	4yi0	A	U	het	2	2	mouse
Iqgap3	2rr8	A	X	mon	1	1	mouse
Sox14	1gt0	D	X	het	2	2	mouse
Rhebl1	3oes	A	X	mon	1	1	mouse
Naalad2	3fed	A	X	hom	1	2	mouse
Cbr2	1cyd	A	X	hom	1	4	mouse
Lmo2	2xjy	A	X	het	2	2	mouse
Dynll2	2xqq	A	X	het	2	4	mouse
Chchd5	2lql	A	X	mon	1	1	mouse
Mx2	4p4s	B	X	het	2	2	mouse
Chordc1	2yrt	A	E	mon	1	1	mouse
Mrpl50	3j9m	h	X	het	81	81	mouse
Flot2	1win	A	X	mon	1	1	mouse
Pgc	1htr	B	X	het	2	4	mouse
Trip10	2efk	A	U	hom	1	2	mouse
Shank2	1q3p	A	X	het	2	4	mouse
Ccl20	1ha6	A	X	mon	1	1	mouse
Hba-a2	3hrw	A	X	het	2	4	mouse
Col4a6	1t60	C	X	het	2	6	mouse
Trbv13-2	1d9k	B	X	het	2	2	mouse
Cntfr	1uc6	A	X	mon	1	1	mouse
Api5	3v6a	A	E	mon	1	1	mouse
Dtna	2e5r	A	X	mon	1	1	mouse
Pick1	2pku	A	X	het	2	2	mouse
Rad23a	1p9d	U	X	het	2	2	mouse
Cxcl14	2hdl	A	X	mon	1	1	mouse
Tpk1	2f17	A	X	hom	1	2	mouse
Elf5	1wwx	A	X	mon	1	1	mouse
Pir	3acl	A	X	mon	1	1	mouse
Elk1	1dux	C	X	hom	1	2	mouse
Klf13	1va2	A	X	mon	1	1	mouse
Rae1	4owr	A	E	het	3	3	mouse
Rpl9	4v6x	CH	N	het	82	84	mouse
Phgdh	2g76	A	U	hom	1	2	mouse
Aqr	4pj3	A	U	mon	1	1	mouse
Foxd4	2hfh	A	X	mon	1	1	mouse
Kdm4c	2xdp	A	X	hom	1	2	mouse
Snrpg	4pjo	G	X	het	9	9	mouse
Igkv4-74	2a0l	C	X	het	3	12	mouse
Gm20547	2xwb	F	X	het	4	4	mouse
Klhl11	3i3n	A	E	hom	1	2	mouse
Unc13a	2cjt	A	X	hom	1	2	mouse
H2-DMa	1k8i	A	X	het	2	2	mouse
Cyp2r1	3czh	A	X	mon	1	1	mouse
Itga5	4wk4	A	N	het	3	3	mouse
Rfxap	2kw3	C	X	het	2	3	mouse
Stx17	4wy4	B	X	het	4	4	mouse
Rc3h1	4ywq	A	E	hom	1	2	mouse
H2afz	1f66	C	X	het	4	8	mouse
Cyp3a41a	4d6z	A	X	mon	1	1	mouse
Rbmxl2	2mb0	B	X	mon	1	1	mouse
Rbm14	2dnp	A	E	mon	1	1	mouse
Homez	2ecc	A	X	mon	1	1	mouse
Phf23	3o7a	A	X	het	2	2	mouse
Plk4	4yyp	A	X	het	2	2	mouse
Ywhah	2c63	A	E	het	2	4	mouse
Eef1b2	1b64	A	E	mon	1	1	mouse
H2-K1	1kj2	H	X	het	5	5	mouse
Cidec	4mac	A	X	hom	1	2	mouse
Tgfb3	3eo1	C	X	het	3	6	mouse
Bcat2	1ekf	A	E	hom	1	2	mouse
Aqp4	2d57	A	X	hom	1	4	mouse
Rtn4rl2	4p8s	A	X	mon	1	1	mouse
Topbp1	3ueo	A	U	het	2	3	mouse
Flt4	4bsj	A	X	hom	1	2	mouse
Fzd8	1ijy	A	X	hom	1	2	mouse
Hexa	2gjx	A	U	het	2	2	mouse
Havcr2	3kaa	A	X	mon	1	1	mouse
Psmd4	2kde	A	U	het	2	3	mouse
Camk2a	1cdm	B	X	het	2	2	mouse
Plce1	2c5l	C	X	het	2	2	mouse
Anapc16	4ui9	E	X	het	18	23	mouse
Celf6	4tlq	A	X	mon	1	1	mouse
Rpl6	4ujc	BE	X	het	77	77	mouse
Dscaml1	1va9	A	X	mon	1	1	mouse
Erh	2nml	A	E	hom	1	2	mouse
Sox9	4euw	A	X	mon	1	1	mouse
Gm10116	1h96	A	X	hom	1	24	mouse
Sh3kbp1	2bz8	A	E	het	2	3	mouse
Ltk	4tt7	A	X	mon	1	1	mouse
Zbtb33	3m4t	A	X	hom	1	2	mouse
Tap1	2ixe	A	X	hom	1	2	mouse
1110008L16Rik	4xgm	A	X	mon	1	1	mouse
Hnrnpf	2kfy	A	U	mon	1	1	mouse
Cdc25c	3op3	A	X	hom	1	2	mouse
Kpnb1	1ukl	A	E	het	2	3	mouse
Nrxn2	3vkf	C	X	het	2	4	mouse
Myh9	2lnk	C	U	het	2	3	mouse
Cd40lg	3lkj	A	X	hom	1	3	mouse
Lin28a	3ts0	A	X	hom	1	2	mouse
Pde4a	3i8v	A	X	hom	1	2	mouse
Heg1	4hdq	C	X	het	3	3	mouse
Stxbp4	2ysg	A	X	mon	1	1	mouse
Cdyl2	4hae	A	X	hom	1	2	mouse
Htra4	3nwu	A	X	hom	1	3	mouse
Abracl	2l2o	A	X	mon	1	1	mouse
Pla2g7	3d59	A	X	mon	1	1	mouse
Frs2	1xr0	B	X	het	2	2	mouse
Ash1l	3mqm	A	X	mon	1	1	mouse
Grb10	3m7f	A	X	het	2	2	mouse
Chat	2fy5	A	X	mon	1	1	mouse
Eif4e2	2jgb	A	E	het	2	2	mouse
Ppp2ca	2ie3	C	E	het	3	3	mouse
Foxp4	2as5	F	U	het	2	2	mouse
Gadd45gip1	3j9m	q	E	het	81	81	mouse
Pcmt1	1kr5	A	X	mon	1	1	mouse
Oxct2a	1ooz	A	X	hom	1	4	mouse
Gdf10	2qcq	A	X	hom	1	2	mouse
Adamts1	3q2g	A	X	mon	1	1	mouse
Skap1	1u5d	A	X	mon	1	1	mouse
Kctd5	3drz	A	X	hom	1	5	mouse
Rgs19	1cmz	A	X	mon	1	1	mouse
Fcgrt	1frt	A	X	het	3	3	mouse
Prkd3	2d9z	A	X	mon	1	1	mouse
Bmf	2vog	B	X	het	2	2	mouse
Ripk3	4m69	A	E	het	2	2	mouse
Pnpo	1nrg	A	X	hom	1	2	mouse
Mtr	2o2k	A	E	hom	1	2	mouse
Dlg4	2ka9	A	X	het	2	3	mouse
Acat1	2ibu	A	X	hom	1	4	mouse
Cyp1a1	4i8v	A	X	mon	1	1	mouse
Cldn19	3x29	A	X	het	2	2	mouse
Oaz1	5bwa	B	X	het	2	2	mouse
Mki67	2aff	A	X	het	2	2	mouse
Tcirg1	2rpw	X	X	mon	1	1	mouse
Aldh1a7	5ac2	A	X	hom	1	4	mouse
Ighv5-9	1qle	H	X	het	6	6	mouse
Kat2b	1jm4	B	X	het	2	2	mouse
Ybx2	1h95	A	X	mon	1	1	mouse
Tubb4b	3j1t	C	E	het	3	3	mouse
Rpgrip1	4qam	B	X	het	2	2	mouse
Tshr	2xwt	C	X	het	3	3	mouse
Tdp2	4puq	A	X	hom	1	2	mouse
Sumo1	3uip	B	E	het	4	4	mouse
Sugt1	1rl1	A	E	mon	1	1	mouse
Polh	2zvk	U	X	het	2	6	mouse
Mrpl13	5aj4	BN	N	het	83	83	mouse
Ncf1	1k4u	P	X	het	2	2	mouse
Hey1	2db7	A	X	hom	1	2	mouse
Ppp2r1b	2pkg	A	U	het	2	2	mouse
Efemp2	2kl7	A	X	mon	1	1	mouse
Mnat1	1g25	A	E	mon	1	1	mouse
Timp2	1gxd	C	X	het	2	2	mouse
Rpl39	3jaj	l	X	het	83	83	mouse
Stam2	5crv	C	E	het	2	2	mouse
Bmp5	2qcw	A	X	hom	1	2	mouse
Plbd2	3fgt	A	X	het	2	2	mouse
Apbb2	2roz	B	U	het	2	2	mouse
Lif	2q7n	B	X	het	2	2	mouse
a	1y7k	A	X	mon	1	1	mouse
Retnlb	1rh7	A	X	hom	1	3	mouse
Larp6	2mtf	A	X	mon	1	1	mouse
Srm	2o06	A	E	hom	1	2	mouse
Rab5c	4kyi	B	E	het	2	2	mouse
Ighv1-36	1ktr	H	X	het	4	4	mouse
Scaf4	3d9l	A	X	het	2	2	mouse
Cdc42bpa	4aw2	A	X	hom	1	2	mouse
Caprin2	4oul	A	X	hom	1	3	mouse
Cox4i1	2ybb	O	X	het	37	48	mouse
4921501E09Rik	2wwu	A	X	hom	1	2	mouse
Inpp5d	2ysx	A	X	mon	1	1	mouse
Arpc2	4jd2	D	E	het	8	8	mouse
Nme2	1nsk	L	E	hom	1	6	mouse
Ola1	2ohf	A	E	mon	1	1	mouse
Cd200	4bfi	B	X	het	2	2	mouse
Fga	1fzd	A	X	hom	1	4	mouse
Il1rn	1ira	X	X	het	2	2	mouse
Macf1	4q58	A	X	het	2	2	mouse
Phyhd1	2opw	A	X	mon	1	1	mouse
Crp	1b09	A	X	hom	1	5	mouse
Arl2bp	3dof	B	X	het	2	2	mouse
Atp2b4	1cff	B	X	het	2	2	mouse
Kif1c	4uxp	C	X	het	3	3	mouse
Nktr	2he9	A	X	mon	1	1	mouse
Nanp	2w4m	A	X	hom	1	2	mouse
Klf6	2wbu	A	X	mon	1	1	mouse
Pdgfrb	2l6w	A	X	hom	1	2	mouse
Ndst4	1nst	A	X	mon	1	1	mouse
Stk16	2buj	A	X	mon	1	1	mouse
Pea15a	4iza	B	X	het	2	2	mouse
Tnnt2	1j1d	B	X	het	3	3	mouse
Dnajc1	2cqq	A	U	mon	1	1	mouse
Uqcrc2	1qcr	B	N	het	11	11	mouse
Pitx2	2l7m	P	X	mon	1	1	mouse
Mapk3	4iza	A	E	het	2	2	mouse
Hoxa4	2r5z	A	X	het	2	2	mouse
Anp32b	4xos	A	E	mon	1	1	mouse
Styx	2r0b	A	X	mon	1	1	mouse
Dusp16	2vsw	A	X	hom	1	4	mouse
Etfa	2a1t	R	E	het	3	6	mouse
Tgif2	2lk2	A	X	mon	1	1	mouse
Zwilch	3if8	B	E	het	2	2	mouse
Satb1	4q2j	A	X	hom	1	4	mouse
Osbp	2rr3	B	U	het	2	2	mouse
Gm5096	1umy	A	X	hom	1	4	mouse
Kcnn3	1g4y	B	X	het	2	4	mouse
Afg3l2	2lna	A	X	mon	1	1	mouse
Dpyd	1gth	A	X	hom	1	2	mouse
Wbp4	2jxw	A	X	mon	1	1	mouse
Usp28	2lva	A	X	mon	1	1	mouse
Tec	2lul	A	X	mon	1	1	mouse
Rph3a	1zbd	B	X	het	2	2	mouse
Gm20765	3ulh	A	X	hom	1	2	mouse
Comt	4pyq	A	E	hom	1	2	mouse
Dusp22	4woh	A	X	mon	1	1	mouse
Usp11	4mel	A	X	mon	1	1	mouse
Ppp1r3a	2m83	A	X	mon	1	1	mouse
Chrna3	2k59	B	X	mon	1	1	mouse
Ucp2	2lck	A	X	mon	1	1	mouse
Klf7	2wbu	A	X	mon	1	1	mouse
Sat1	3bj8	A	X	hom	1	2	mouse
Mup1	3kfi	A	X	mon	1	1	mouse
Mysm1	2cu7	A	X	mon	1	1	mouse
Aes	4om3	A	X	hom	1	4	mouse
Nfyc	4awl	C	U	het	3	3	mouse
Ppil3	2ok3	A	X	mon	1	1	mouse
Tdo2	4pw8	A	X	hom	1	4	mouse
Nos3	1niw	B	X	het	2	2	mouse
Cd1d2	1cd1	A	X	het	2	2	mouse
Actn4	1ydi	B	U	het	2	2	mouse
Wdr5	2xl3	A	X	het	3	3	mouse
Cers6	1x2m	A	X	mon	1	1	mouse
Crtc1	4htm	A	X	mon	1	1	mouse
Mybpc3	2v6h	A	X	hom	1	2	mouse
St3gal1	2wnf	A	X	mon	1	1	mouse
Itpkc	2a98	A	X	mon	1	1	mouse
Mrpl45	5aj4	Bi	X	het	83	83	mouse
Traf2	1ca9	A	X	het	2	5	mouse
Atp2a3	2voy	L	X	het	12	12	mouse
Cntn2	1cs6	A	X	hom	1	2	mouse
Tdg	1wyw	A	X	het	2	2	mouse
Chid1	3bxw	A	U	hom	1	2	mouse
Kcnk1	3ukm	A	X	hom	1	2	mouse
Exosc7	2nn6	E	X	het	9	9	mouse
Exoc2	1uad	C	E	het	2	2	mouse
Mafb	2wt7	B	X	het	2	2	mouse
Arhgef6	1zsg	A	X	het	2	2	mouse
Nat2	2pfr	A	X	mon	1	1	mouse
Gm10110	2rqg	B	X	het	2	2	mouse
Gm10053	2ybb	Y	X	het	37	48	mouse
Arl5c	1z6y	A	X	mon	1	1	mouse
P2ry1	4xnv	A	X	mon	1	1	mouse
Dapk2	1wrz	B	X	het	2	2	mouse
Galc	3zr5	A	X	mon	1	1	mouse
Adat2	3dh1	A	X	hom	1	2	mouse
Asap3	2b0o	E	X	hom	1	2	mouse
Anapc15	4ui9	D	X	het	18	23	mouse
Tek	2gy7	B	X	het	2	2	mouse
Msi2	1uaw	A	X	mon	1	1	mouse
Eif3e	5a5t	E	U	het	8	8	mouse
Hdac9	1tqe	X	X	het	2	3	mouse
Rspo1	4kt1	E	X	het	2	2	mouse
Rasl12	3c5c	A	X	mon	1	1	mouse
Nabp2	4oww	B	X	het	3	3	mouse
Kcnh6	2l1m	A	X	mon	1	1	mouse
Gm6563	2do1	A	X	mon	1	1	mouse
Brsk2	4yom	B	X	het	2	2	mouse
Cops8	4d18	H	E	het	8	8	mouse
Tbc1d20	4hlq	A	X	het	2	2	mouse
ENSMUSP00000140030	3qwm	A	X	hom	1	2	mouse
Mup9	3kfi	A	X	mon	1	1	mouse
Cyp2c37	4gqs	A	X	mon	1	1	mouse
Echs1	1dub	A	X	hom	1	6	mouse
Ikbkg	3jsv	C	E	het	2	4	mouse
Hist1h1e	1ghc	A	X	mon	1	1	mouse
Exog	4a1n	A	X	hom	1	2	mouse
Pot1b	3kjo	A	X	mon	1	1	mouse
Spred2	2jp2	A	X	mon	1	1	mouse
Rpl36	3jaj	i	X	het	83	83	mouse
Jak3	3lxk	A	X	mon	1	1	mouse
Rhoc	1z2c	A	E	het	2	4	mouse
Srpr	2go5	1	U	het	7	7	mouse
Pou3f4	1pou	A	X	mon	1	1	mouse
Cdk1	4yc6	A	E	het	2	2	mouse
Nek2	4a4x	A	X	mon	1	1	mouse
Tfec	4c7n	A	X	het	2	2	mouse
Sepw1	2npb	A	X	mon	1	1	mouse
Amica1	3mj9	A	X	het	3	3	mouse
Trim39	2ecj	A	X	mon	1	1	mouse
D1Pas1	2jgn	A	X	mon	1	1	mouse
Amy1	1xv8	A	X	hom	1	2	mouse
Arrb2	2iv8	P	U	het	2	3	mouse
Dnajb2	2lgw	A	X	mon	1	1	mouse
Dmgdh	4pab	A	X	mon	1	1	mouse
Hdlbp	2ctl	A	E	mon	1	1	mouse
Gm10269	4v6x	Ch	X	het	82	84	mouse
Slc3a2	2dh3	A	N	mon	1	1	mouse
Nedd4	3m7f	B	X	het	2	2	mouse
Stk38l	1psb	C	X	het	2	4	mouse
H1f0	4qlc	U	X	het	5	9	mouse
Uox	4mb8	A	X	hom	1	4	mouse
Cnga1	3swf	A	X	hom	1	3	mouse
Dmpk	2vd5	A	X	hom	1	2	mouse
Fgd5	3mpx	A	X	mon	1	1	mouse
Cxxc4	5exh	C	X	mon	1	1	mouse
Ywhaz	1qjb	A	E	het	2	4	mouse
Cpox	2aex	A	U	hom	1	2	mouse
Faf1	3qq8	B	E	het	2	2	mouse
Pdf	3g5k	A	X	hom	1	4	mouse
C1rb	2qy0	A	X	het	2	4	mouse
Scn10a	4djc	B	X	het	2	2	mouse
Ntmt1	5e1b	A	E	het	2	2	mouse
Adrb1	4gpo	A	X	hom	1	2	mouse
Clip3	1whh	A	X	mon	1	1	mouse
Gca	1k94	A	X	hom	1	2	mouse
Pknox2	4xrs	A	X	het	2	2	mouse
Cacnb4	1t0j	B	X	het	3	3	mouse
Nfu1	2m5o	A	E	mon	1	1	mouse
Rimbp2	2csp	A	X	mon	1	1	mouse
Tnpo2	4fdd	A	X	het	2	2	mouse
Phf13	3o7a	A	X	het	2	2	mouse
Insrr	1k3a	A	X	het	2	2	mouse
Mmp16	1rm8	A	X	mon	1	1	mouse
Sash3	2kea	A	X	mon	1	1	mouse
Meig1	2n2y	A	X	mon	1	1	mouse
Eef1e1	4bvx	B	E	het	2	2	mouse
Rnf2	2h0d	B	U	het	2	2	mouse
Gpc1	4ywt	A	U	mon	1	1	mouse
Coq9	4rhp	A	X	hom	1	2	mouse
Zmiz1	5aiz	A	E	mon	1	1	mouse
Snap91	1hf8	A	X	hom	1	2	mouse
Arpc3	3rse	E	U	het	8	8	mouse
Zfp64	1x5w	A	X	mon	1	1	mouse
Cnnm2	4iy0	A	X	hom	1	2	mouse
Hltf	4s0n	A	X	hom	1	4	mouse
Nt5c3	2bdu	A	U	hom	1	2	mouse
Morc3	4qq4	A	X	het	2	4	mouse
Galk2	2a2c	A	X	mon	1	1	mouse
Nmrk1	2qt0	A	X	mon	1	1	mouse
Zbp1	1j75	A	X	hom	1	2	mouse
Foxk2	2c6y	A	E	hom	1	2	mouse
Fbxo44	3wso	A	X	het	2	2	mouse
Ctrb1	2jet	B	X	het	3	3	mouse
Bub1	4a1g	A	X	het	2	2	mouse
Iigp1	4lv5	B	X	het	2	2	mouse
Sp3	1rik	A	X	mon	1	1	mouse
Ccbl2	2zjg	A	E	hom	1	2	mouse
Kcna5	1qdw	A	X	hom	1	4	mouse
Ranbp3	2crf	A	E	mon	1	1	mouse
Rps26	3jaj	Sa	X	het	83	83	mouse
Myot	2kkq	A	X	mon	1	1	mouse
St13	4j8c	A	E	hom	1	2	mouse
Rapgef4	4mgz	E	X	het	2	2	mouse
Cela3a	1fon	A	X	hom	1	2	mouse
Mep1b	4gwn	A	X	hom	1	2	mouse
Nlrc5	2mjm	A	X	mon	1	1	mouse
Supt5	3h7h	B	E	het	2	2	mouse
Glo1	2za0	A	E	hom	1	2	mouse
Igkv4-79	4las	L	X	het	2	2	mouse
Arfgef2	3ltl	A	E	mon	1	1	mouse
Ptbp3	3zzz	A	E	het	2	2	mouse
Fev	2ypr	A	X	hom	1	2	mouse
Fabp5	4azq	A	U	hom	1	2	mouse
Usp5	2g45	A	E	het	2	2	mouse
Ago2	1si2	A	U	hom	1	2	mouse
Gnat3	1fqj	A	X	het	3	3	mouse
Ogfod1	4nhx	A	X	mon	1	1	mouse
Tdpoz5	4eoz	A	X	het	2	4	mouse
Gemin6	1y96	A	X	het	2	2	mouse
Acvr2b	2h64	C	X	het	3	6	mouse
Prph	3klt	A	X	hom	1	4	mouse
Ly96	5hg6	C	X	het	2	2	mouse
Gm4788	2yby	A	X	mon	1	1	mouse
Cd276	4i0k	A	X	hom	1	2	mouse
Myo1c	4r8g	E	U	het	2	4	mouse
Nfkb1	1ikn	C	X	het	3	3	mouse
Hdac5	2vqv	A	X	mon	1	1	mouse
Tbc1d4	3qye	A	X	mon	1	1	mouse
Dot1l	2mv7	B	E	het	2	2	mouse
Ppp1r12b	2kjy	A	X	mon	1	1	mouse
Sec61a1	3j7q	1	U	het	45	45	mouse
Gm5414	3tnu	B	X	het	2	4	mouse
Itpr3	3uj4	A	N	mon	1	1	mouse
Ptprf	2yd9	A	X	hom	1	2	mouse
Hnrnpul1	1zrj	A	E	mon	1	1	mouse
Snrpf	4pjo	F	X	het	9	9	mouse
Inpp1	1inp	A	X	mon	1	1	mouse
Pls3	2d85	A	E	mon	1	1	mouse
Rxfp1	2jm4	A	X	mon	1	1	mouse
Npas2	4f3l	A	X	het	2	2	mouse
Sufu	1m1l	A	X	hom	1	4	mouse
Trav14n-3	1u3h	A	X	het	5	10	mouse
Ago1	1si2	A	X	hom	1	2	mouse
Acta2	3w3d	A	U	het	2	2	mouse
Dusp23	2img	A	X	mon	1	1	mouse
Trim37	3lrq	A	X	hom	1	2	mouse
Nkx2-1	4s0h	B	X	het	2	2	mouse
Hs3st4	1t8t	A	X	hom	1	2	mouse
Htr1a	1hod	A	X	mon	1	1	mouse
Hbb-y	1a9w	E	X	het	2	4	mouse
Enoph1	1zs9	A	X	mon	1	1	mouse
Igkv3-5	1qfw	L	X	het	6	6	mouse
Mitf	4atk	A	X	hom	1	2	mouse
March8	2d8s	A	X	mon	1	1	mouse
Apbb1	2oei	A	X	het	2	2	mouse
Ssrp1	4ifs	A	N	mon	1	1	mouse
Meox2	1omq	A	X	mon	1	1	mouse
Rad1	3a1j	C	X	het	3	3	mouse
Pbrm1	2ktb	B	U	het	2	2	mouse
Vps4a	2k3w	A	U	het	2	2	mouse
Epha5	3fxx	A	X	het	2	2	mouse
Fadd	1a1z	A	X	mon	1	1	mouse
Ap2a1	2xa7	A	E	het	5	5	mouse
Hbb-bh1	1a9w	E	X	het	2	4	mouse
Sephs2	3fd6	A	X	hom	1	2	mouse
Shc3	4xwx	A	X	mon	1	1	mouse
Txnl1	1wwy	A	U	mon	1	1	mouse
Gm6741	2w4m	A	X	hom	1	2	mouse
Gstm1	3fyg	A	E	hom	1	2	mouse
Cyp19a1	4kq8	A	X	mon	1	1	mouse
Hnmt	1jqe	A	X	mon	1	1	mouse
Matk	1x6g	A	X	mon	1	1	mouse
Hoxb5	2r5z	A	X	het	2	2	mouse
Ezr	3x23	A	E	het	2	2	mouse
Asic1	4ntx	A	X	het	3	3	mouse
Ntf5	1hcf	A	X	het	2	4	mouse
Cideb	1d4b	A	X	mon	1	1	mouse
Inadl	1y76	A	X	het	2	4	mouse
Ict1	3j9m	p	X	het	81	81	mouse
Tecr	2dzj	A	U	mon	1	1	mouse
Usp33	2uzg	A	X	mon	1	1	mouse
Trav16d-dv11	1nam	A	X	het	5	5	mouse
Pabpc1	2rqg	B	E	het	2	2	mouse
Tob1	2d5r	B	X	het	2	2	mouse
Bbx	1wz6	A	X	mon	1	1	mouse
Setmar	3bo5	A	X	mon	1	1	mouse
Tagln2	1wym	A	E	mon	1	1	mouse
Rps8	3jaj	SI	X	het	83	83	mouse
Igkv1-117	2cju	L	X	het	2	2	mouse
ENSMUSP00000139162	2cl8	A	X	hom	1	2	mouse
Cebpa	1nwq	A	X	hom	1	2	mouse
F13a1	1f13	A	X	hom	1	2	mouse
Eif2ak4	4otn	A	X	hom	1	2	mouse
Cyth3	4kax	B	X	het	2	2	mouse
Cenpa	3nqj	A	X	het	2	4	mouse
Klrg1	3ff8	C	X	het	2	4	mouse
Gm20509	3v69	A	X	hom	1	2	mouse
Mcm3ap	4dhx	A	N	het	2	3	mouse
Gak	4o38	A	X	hom	1	2	mouse
Hsd11b1	3gmd	A	X	hom	1	2	mouse
Sh3bgrl2	2ct6	A	X	mon	1	1	mouse
Cep152	4n7v	C	X	het	2	3	mouse
Tbc1d14	2qq8	A	X	mon	1	1	mouse
Nr4a1	4jgv	A	X	hom	1	2	mouse
Eif4g1	1lj2	C	E	het	2	4	mouse
Fam179b	5dn7	A	X	mon	1	1	mouse
Elavl3	3hi9	A	X	mon	1	1	mouse
Ptprd	4yfd	A	X	het	2	2	mouse
Snai1	2y48	C	X	het	3	3	mouse
Spop	3hqi	A	X	het	2	4	mouse
Lgalsl	3b9c	A	X	hom	1	4	mouse
Ksr1	1kbf	A	X	mon	1	1	mouse
Samhd1	4tnr	A	X	hom	1	4	mouse
Eef2	4v6x	Az	U	het	82	84	mouse
Capn8	2nqa	A	X	het	2	4	mouse
Gcdh	1sir	A	X	hom	1	4	mouse
Igkv6-29	1qfw	M	X	het	6	6	mouse
Cdkl3	3zdu	A	X	hom	1	2	mouse
Mthfd1l	2eo2	A	U	mon	1	1	mouse
Igkv3-10	1qfw	L	X	het	6	6	mouse
Ndrg2	2xms	A	X	hom	1	2	mouse
Ephb2	1shw	B	X	het	2	2	mouse
Pcdha5	1wuz	A	X	mon	1	1	mouse
Ulk3	4wzx	A	X	het	2	2	mouse
Dpf1	5i3l	A	X	het	2	3	mouse
Ube2d1	2yho	B	X	het	2	2	mouse
Plcg1	3gqi	B	E	het	2	2	mouse
Dpp7	3n0t	A	X	hom	1	2	mouse
Marco	2oy3	A	X	mon	1	1	mouse
Ighv1-37	1xiw	D	X	het	4	4	mouse
Tuba4a	1z2b	A	X	het	3	5	mouse
Alad	2z1b	A	U	hom	1	2	mouse
Baiap2l2	3ok8	A	X	hom	1	2	mouse
Prkag2	4rew	G	X	het	3	3	mouse
Edn2	1edn	A	X	hom	1	2	mouse
Gm13696	4c9b	B	X	het	2	2	mouse
Top1	1rr8	C	X	mon	1	1	mouse
Gstt3	2c3n	A	E	hom	1	2	mouse
Rab9	4qxa	A	E	het	2	2	mouse
Lipt1	3a7u	A	X	mon	1	1	mouse
Ephb1	1shw	B	X	het	2	2	mouse
Timm10	2bsk	B	X	het	2	6	mouse
Ak4	2bbw	A	E	mon	1	1	mouse
Rps3	3jag	DD	N	het	80	80	mouse
Rps6ka3	4nif	A	E	het	2	4	mouse
Dbx1	1omq	A	X	mon	1	1	mouse
H2-Q1	1k8d	A	X	het	3	3	mouse
Cplx1	1kil	E	X	het	5	5	mouse
Sirpb1a	2yz1	A	X	mon	1	1	mouse
Prkar2a	3j4q	B	E	het	3	5	mouse
Eif4e3	4b6v	A	X	mon	1	1	mouse
Upp1	3kvr	A	X	hom	1	2	mouse
Tfpi	1tfx	C	X	het	2	2	mouse
Rffl	1y02	A	X	mon	1	1	mouse
Ywhag	2b05	A	E	het	2	4	mouse
Gne	3eo3	A	X	hom	1	2	mouse
Sept11	2qag	B	U	het	3	6	mouse
Mex3d	2dgr	A	X	mon	1	1	mouse
Tpm2	3u59	A	U	hom	1	2	mouse
Apom	2xkl	A	X	hom	1	2	mouse
Sphk1	3vzd	A	X	hom	1	6	mouse
Tln2	1zw2	B	X	het	2	2	mouse
Tdgf1	2j5h	A	X	mon	1	1	mouse
Gstz1	2cz2	A	X	hom	1	2	mouse
Atf4	1ci6	A	X	het	2	2	mouse
Tkt	3mos	A	N	hom	1	2	mouse
Rps15	3jaj	SP	U	het	83	83	mouse
Akr1c14	1lwi	A	X	hom	1	2	mouse
Fbn2	1uzp	A	X	mon	1	1	mouse
Cnnm3	4iys	A	X	hom	1	2	mouse
Bcl2a1a	2voh	A	X	het	2	2	mouse
Pdia3	3f8u	A	E	het	2	2	mouse
Angpt1	4epu	A	X	hom	1	2	mouse
Dpys	2vr2	A	X	hom	1	4	mouse
Srp19	4ue5	F	E	het	6	6	mouse
Uhrf1	2lgg	A	N	het	2	2	mouse
Plxna4	4e74	A	X	hom	1	2	mouse
Rpl7	4v5z	Bw	X	het	50	50	mouse
Rps11	3jaj	SL	X	het	83	83	mouse
Agtr1a	4yay	A	X	mon	1	1	mouse
Gdnf	1agq	A	X	hom	1	4	mouse
Celf3	2dgp	A	X	mon	1	1	mouse
Pdlim3	1v5l	A	X	mon	1	1	mouse
Vti1b	2v8s	V	X	het	2	2	mouse
Neil1	1tdh	A	X	mon	1	1	mouse
Ar	1xj7	A	X	het	2	2	mouse
Eif3f	5a5t	F	N	het	8	8	mouse
Pik3r2	2y3a	B	X	het	2	2	mouse
Plxnb1	3sua	D	X	het	2	2	mouse
Cat	3re8	A	N	hom	1	4	mouse
Dao	2du8	A	X	hom	1	2	mouse
Hist1h4b	4zux	B	X	het	9	36	mouse
Prkra	2dix	A	E	mon	1	1	mouse
Plcd1	1qas	A	X	mon	1	1	mouse
